task_id,resource_id,start_time,finish_time
16702,4,1670,1686
14790,1,1673,1723
59512,2,1685,1732
67027,4,1686,1706
27073,3,1697,1744
66194,4,1706,1740
59980,0,1713,1739
98608,1,1723,1751
33879,2,1732,1765
99958,0,1739,1760
53940,4,1740,1790
79071,3,1744,1793
9613,1,1751,1800
49415,0,1760,1786
33616,2,1765,1801
50580,0,1786,1795
16713,4,1790,1805
57685,3,1793,1812
87008,0,1795,1800
36174,0,1800,1809
79841,1,1800,1837
75582,2,1801,1824
78092,4,1805,1853
9270,0,1809,1827
4914,3,1812,1832
35314,2,1824,1853
9852,0,1827,1844
15449,3,1832,1879
34593,1,1837,1856
36160,0,1844,1873
63137,4,1853,1878
8965,2,1853,1884
72166,1,1856,1896
82854,0,1873,1912
11239,4,1878,1898
89868,3,1879,1906
17691,2,1884,1900
43628,1,1896,1945
35709,4,1898,1939
47981,2,1900,1930
58483,3,1906,1923
38844,0,1912,1939
9588,3,1923,1940
34179,2,1930,1958
86508,0,1939,1980
89557,4,1939,1969
58093,3,1940,1949
16252,1,1945,1951
10707,3,1949,1979
17557,1,1951,1985
40579,2,1958,2001
37038,4,1969,1993
10669,3,1979,2000
58816,0,1980,2008
80177,1,1985,2007
564,4,1993,2015
19623,3,2000,2029
10028,2,2001,2012
64544,1,2007,2057
12901,0,2008,2016
61919,2,2012,2037
8421,4,2015,2047
1477,0,2016,2064
61655,3,2029,2053
25709,2,2037,2052
71946,4,2047,2067
83635,2,2052,2082
26415,3,2053,2064
73032,1,2057,2089
45402,0,2064,2102
47188,3,2064,2106
18503,4,2067,2111
60131,2,2082,2104
76473,1,2089,2101
63423,1,2101,2145
32737,0,2102,2114
81849,2,2104,2123
34984,3,2106,2146
82997,4,2111,2136
58702,0,2114,2156
97625,2,2123,2135
18301,2,2135,2172
39103,4,2136,2179
13461,1,2145,2158
98901,3,2146,2156
53054,0,2156,2182
40702,3,2156,2191
29718,1,2158,2184
68621,2,2172,2213
57836,4,2179,2187
77867,0,2182,2207
4762,1,2184,2201
41376,4,2187,2209
26877,3,2191,2213
43269,1,2201,2215
34639,0,2207,2235
78278,4,2209,2227
90315,2,2213,2228
85336,3,2213,2247
43537,1,2215,2233
99381,4,2227,2268
39413,2,2228,2236
50420,1,2233,2266
23313,0,2235,2267
84896,2,2236,2266
3064,3,2247,2290
77809,1,2266,2304
2591,2,2266,2271
23477,0,2267,2312
98462,4,2268,2286
34404,2,2271,2277
7027,2,2277,2290
55920,4,2286,2320
98716,2,2290,2323
28294,3,2290,2296
10284,3,2296,2310
85149,1,2304,2335
36710,3,2310,2319
16242,0,2312,2353
10139,3,2319,2337
78333,4,2320,2331
2967,2,2323,2334
48841,4,2331,2357
76546,2,2334,2347
447,1,2335,2356
36385,3,2337,2347
7014,2,2347,2381
99986,3,2347,2390
17894,0,2353,2376
75853,1,2356,2390
45378,4,2357,2394
22711,0,2376,2400
46474,2,2381,2393
66052,1,2390,2403
26363,3,2390,2439
27270,2,2393,2416
59055,4,2394,2439
93349,0,2400,2443
58535,1,2403,2414
65373,1,2414,2446
56169,2,2416,2463
37067,4,2439,2467
48154,3,2439,2452
31078,0,2443,2459
42765,1,2446,2493
76966,3,2452,2483
98182,0,2459,2509
82975,2,2463,2469
2167,4,2467,2495
10442,2,2469,2497
81674,3,2483,2512
38807,1,2493,2508
96173,4,2495,2522
47875,2,2497,2512
20933,1,2508,2557
93751,0,2509,2541
62061,2,2512,2553
65524,3,2512,2557
22612,4,2522,2545
73051,0,2541,2558
97212,4,2545,2551
6285,4,2551,2581
81945,2,2553,2602
56187,1,2557,2595
69814,3,2557,2575
52316,0,2558,2596
39327,3,2575,2598
81781,4,2581,2616
42337,1,2595,2635
25865,0,2596,2610
88525,3,2598,2630
96230,2,2602,2625
52120,0,2610,2627
32628,4,2616,2637
30908,2,2625,2674
97281,0,2627,2641
68676,3,2630,2678
19572,1,2635,2658
29806,4,2637,2661
65376,0,2641,2691
82995,1,2658,2693
6807,4,2661,2708
10319,2,2674,2711
89614,3,2678,2707
77954,0,2691,2739
22725,1,2693,2728
18099,3,2707,2714
89357,4,2708,2738
59437,2,2711,2717
3361,3,2714,2760
3080,2,2717,2746
28331,1,2728,2765
58848,4,2738,2783
54116,0,2739,2762
29124,2,2746,2776
75221,3,2760,2779
22481,0,2762,2774
48797,1,2765,2798
91179,0,2774,2796
37949,2,2776,2783
75030,3,2779,2812
5661,4,2783,2823
29584,2,2783,2807
60425,0,2796,2845
25640,1,2798,2837
19764,2,2807,2819
55005,3,2812,2831
67139,2,2819,2839
96936,4,2823,2840
88326,3,2831,2878
98497,1,2837,2884
38135,2,2839,2845
12808,4,2840,2858
1838,0,2845,2882
38586,2,2845,2875
88396,4,2858,2893
68395,2,2875,2888
94456,3,2878,2901
77416,0,2882,2896
94413,1,2884,2920
92490,2,2888,2903
59857,4,2893,2936
50263,0,2896,2924
9724,3,2901,2934
10642,2,2903,2931
49298,1,2920,2959
44984,0,2924,2940
19641,2,2931,2948
77052,3,2934,2955
74163,4,2936,2952
35022,0,2940,2972
23877,2,2948,2985
49447,4,2952,2957
22650,3,2955,3004
30021,4,2957,2994
24407,1,2959,2974
24703,0,2972,2993
90231,1,2974,2985
83145,1,2985,3009
81244,2,2985,3001
10561,0,2993,3033
53261,4,2994,3044
36853,2,3001,3031
20952,3,3004,3054
77149,1,3009,3053
45589,2,3031,3056
15629,0,3033,3081
17792,4,3044,3089
15794,1,3053,3101
62699,3,3054,3078
54322,2,3056,3063
97004,2,3063,3099
72040,3,3078,3113
16855,0,3081,3093
68457,4,3089,3133
41495,0,3093,3116
21516,2,3099,3130
68489,1,3101,3124
22963,3,3113,3140
60880,0,3116,3126
73608,1,3124,3145
36300,0,3126,3167
79423,2,3130,3151
66195,4,3133,3171
47376,3,3140,3182
36443,1,3145,3163
81465,2,3151,3181
16864,1,3163,3204
81223,0,3167,3194
96306,4,3171,3203
3621,2,3181,3216
25654,3,3182,3226
95542,0,3194,3239
83886,4,3203,3215
6558,1,3204,3218
39531,4,3215,3243
27456,2,3216,3242
4732,1,3218,3263
72939,3,3226,3237
50089,3,3237,3285
44860,0,3239,3265
2516,2,3242,3256
44335,4,3243,3292
46036,2,3256,3298
21968,1,3263,3270
90756,0,3265,3313
50615,1,3270,3319
36318,3,3285,3290
37269,3,3290,3299
32294,4,3292,3310
50609,2,3298,3324
13335,3,3299,3308
12582,3,3308,3317
63683,4,3310,3325
80585,0,3313,3349
49286,3,3317,3343
88948,1,3319,3333
20229,2,3324,3338
27106,4,3325,3359
68929,1,3333,3348
80299,2,3338,3376
1887,3,3343,3376
37006,1,3348,3370
36242,0,3349,3364
45399,4,3359,3407
81363,0,3364,3398
57752,1,3370,3379
38496,2,3376,3406
77646,3,3376,3422
39343,1,3379,3422
87581,0,3398,3424
93617,2,3406,3426
32938,4,3407,3447
77160,1,3422,3439
31694,3,3422,3445
55788,0,3424,3442
29757,2,3426,3442
41895,1,3439,3450
37866,0,3442,3465
41044,2,3442,3456
49831,3,3445,3475
57891,4,3447,3485
73319,1,3450,3467
2947,2,3456,3478
39283,0,3465,3485
7898,1,3467,3510
86856,3,3475,3488
56669,2,3478,3490
74607,0,3485,3516
3816,4,3485,3502
33647,3,3488,3519
34013,2,3490,3535
89605,4,3502,3531
82241,1,3510,3558
27746,0,3516,3534
20545,3,3519,3564
11737,4,3531,3540
51364,0,3534,3584
19840,2,3535,3574
12754,4,3540,3551
17675,4,3551,3561
65177,1,3558,3581
60806,4,3561,3601
74605,3,3564,3570
90781,3,3570,3583
82387,2,3574,3600
2530,1,3581,3620
82076,3,3583,3593
80502,0,3584,3625
16381,3,3593,3623
91671,2,3600,3645
17969,4,3601,3643
65217,1,3620,3656
50140,3,3623,3628
28549,0,3625,3663
57339,3,3628,3648
53449,4,3643,3688
53143,2,3645,3694
88087,3,3648,3680
109,1,3656,3692
16880,0,3663,3699
15568,3,3680,3691
93777,4,3688,3721
4858,3,3691,3696
43884,1,3692,3717
59782,2,3694,3715
65079,3,3696,3729
9073,0,3699,3740
5434,2,3715,3742
6575,1,3717,3752
84217,4,3721,3727
86638,4,3727,3769
45485,3,3729,3761
35289,0,3740,3781
96966,2,3742,3769
89585,1,3752,3788
81978,3,3761,3775
77982,4,3769,3783
85782,2,3769,3817
65289,3,3775,3785
6985,0,3781,3827
8505,4,3783,3792
93022,3,3785,3824
5103,1,3788,3822
77553,4,3792,3806
36828,4,3806,3813
15737,4,3813,3841
77489,2,3817,3859
25678,1,3822,3857
26816,3,3824,3874
67768,0,3827,3873
1691,4,3841,3871
10689,1,3857,3895
28799,2,3859,3864
32295,2,3864,3906
20478,4,3871,3908
85474,0,3873,3920
17492,3,3874,3900
94951,1,3895,3924
34029,3,3900,3944
54195,2,3906,3916
23512,4,3908,3949
36509,2,3916,3966
90996,0,3920,3965
69296,1,3924,3934
49060,1,3934,3945
22974,3,3944,3977
86419,1,3945,3993
79519,4,3949,3999
96031,0,3965,3998
11861,2,3966,3998
42672,3,3977,4027
93855,1,3993,4022
48559,0,3998,4005
36589,2,3998,4036
4625,4,3999,4019
36645,0,4005,4049
6085,4,4019,4027
25569,1,4022,4070
23774,4,4027,4069
14222,3,4027,4064
82174,2,4036,4084
23924,0,4049,4059
51917,0,4059,4099
72785,3,4064,4089
33925,4,4069,4116
17299,1,4070,4117
95233,2,4084,4115
84468,3,4089,4096
39256,3,4096,4124
78639,0,4099,4111
69863,0,4111,4150
24253,2,4115,4128
64489,4,4116,4125
39067,1,4117,4128
43652,3,4124,4159
80994,4,4125,4160
38529,1,4128,4156
25940,2,4128,4165
93434,0,4150,4190
82513,1,4156,4163
99832,3,4159,4203
66854,4,4160,4172
76123,1,4163,4187
60850,2,4165,4214
98603,4,4172,4199
89423,1,4187,4206
84906,0,4190,4235
98970,4,4199,4244
25314,3,4203,4229
54141,1,4206,4217
15657,2,4214,4257
92747,1,4217,4232
38734,3,4229,4253
13847,1,4232,4268
24736,0,4235,4258
72397,4,4244,4264
53600,3,4253,4271
2371,2,4257,4268
35930,0,4258,4285
79371,4,4264,4283
91060,1,4268,4280
56257,2,4268,4273
16983,3,4271,4284
189,2,4273,4280
42276,1,4280,4300
63049,2,4280,4312
84418,4,4283,4303
28002,3,4284,4333
17034,0,4285,4315
88253,1,4300,4320
86849,4,4303,4309
90425,4,4309,4359
25545,2,4312,4347
15911,0,4315,4339
50891,1,4320,4339
90950,3,4333,4352
41635,0,4339,4353
33848,1,4339,4366
8744,2,4347,4396
43455,3,4352,4369
76437,0,4353,4363
25072,4,4359,4392
62127,0,4363,4400
3661,1,4366,4404
9964,3,4369,4401
6791,4,4392,4408
42768,2,4396,4417
93045,0,4400,4418
62588,3,4401,4437
41276,1,4404,4447
73714,4,4408,4441
51191,2,4417,4430
86131,0,4418,4464
99140,2,4430,4471
34908,3,4437,4462
29167,4,4441,4488
78363,1,4447,4475
84884,3,4462,4504
16262,0,4464,4498
60350,2,4471,4513
54109,1,4475,4486
10247,1,4486,4527
27424,4,4488,4497
65610,4,4497,4517
72457,0,4498,4511
97222,3,4504,4522
71778,0,4511,4554
40603,2,4513,4561
43689,4,4517,4542
1631,3,4522,4543
61131,1,4527,4549
97727,4,4542,4578
96211,3,4543,4565
18370,1,4549,4599
76133,0,4554,4600
93346,2,4561,4590
60033,3,4565,4592
57719,4,4578,4615
24785,2,4590,4623
1016,3,4592,4637
29278,1,4599,4619
7578,0,4600,4641
14279,4,4615,4649
7100,1,4619,4657
66425,2,4623,4634
34858,2,4634,4683
85516,3,4637,4660
28478,0,4641,4648
2310,0,4648,4685
80892,4,4649,4676
85918,1,4657,4684
24747,3,4660,4706
41665,4,4676,4709
39205,2,4683,4689
38644,1,4684,4693
64914,0,4685,4703
38664,2,4689,4727
2011,1,4693,4736
7967,0,4703,4748
22546,3,4706,4736
41772,4,4709,4729
71745,2,4727,4769
68800,4,4729,4746
9911,1,4736,4775
40358,3,4736,4743
28165,3,4743,4775
44489,4,4746,4768
96492,0,4748,4768
43716,0,4768,4795
37635,4,4768,4787
22317,2,4769,4806
41356,1,4775,4797
10278,3,4775,4803
84588,4,4787,4801
93527,0,4795,4807
6640,1,4797,4817
64970,4,4801,4832
87456,3,4803,4825
46819,2,4806,4822
51864,0,4807,4843
95339,1,4817,4830
14378,2,4822,4856
6562,3,4825,4864
63719,1,4830,4869
14695,4,4832,4837
4354,4,4837,4886
56050,0,4843,4881
11665,2,4856,4885
14777,3,4864,4881
17968,1,4869,4888
24876,0,4881,4889
88565,3,4881,4929
94812,2,4885,4925
92168,4,4886,4904
30311,1,4888,4932
95522,0,4889,4928
40027,4,4904,4919
68985,4,4919,4953
15905,2,4925,4970
23691,0,4928,4971
75736,3,4929,4948
25626,1,4932,4966
96268,3,4948,4975
90683,4,4953,4959
91502,4,4959,4995
31099,1,4966,4972
84629,2,4970,5000
67720,0,4971,4981
75573,1,4972,5018
5862,3,4975,5021
79494,0,4981,4998
64381,4,4995,5040
78469,0,4998,5017
85037,2,5000,5044
85805,0,5017,5056
73752,1,5018,5037
41938,3,5021,5034
67885,3,5034,5052
62628,1,5037,5042
62642,4,5040,5053
63421,1,5042,5074
2449,2,5044,5070
45441,3,5052,5065
99005,4,5053,5081
55340,0,5056,5094
41655,3,5065,5106
95620,2,5070,5088
61224,1,5074,5124
19133,4,5081,5112
53022,2,5088,5100
58383,0,5094,5141
63732,2,5100,5120
23301,3,5106,5151
38131,4,5112,5146
94854,2,5120,5135
88583,1,5124,5140
55427,2,5135,5157
73880,1,5140,5182
14703,0,5141,5180
53320,4,5146,5190
24139,3,5151,5186
30054,2,5157,5182
84261,0,5180,5187
30081,1,5182,5202
83461,2,5182,5192
2140,3,5186,5216
70844,0,5187,5218
49056,4,5190,5207
76557,2,5192,5207
75193,1,5202,5232
14796,4,5207,5235
56461,2,5207,5233
82662,3,5216,5241
19885,0,5218,5266
13509,1,5232,5257
45502,2,5233,5264
73069,4,5235,5260
75513,3,5241,5253
30024,3,5253,5274
40893,1,5257,5268
45073,4,5260,5294
87103,2,5264,5296
16073,0,5266,5288
22022,1,5268,5313
46214,3,5274,5283
81910,3,5283,5291
14173,0,5288,5338
86569,3,5291,5325
3852,4,5294,5307
12406,2,5296,5309
96292,4,5307,5350
18171,2,5309,5321
87052,1,5313,5359
35425,2,5321,5356
17462,3,5325,5359
77159,0,5338,5386
90605,4,5350,5361
27549,2,5356,5363
53822,1,5359,5408
62830,3,5359,5409
22536,4,5361,5405
69682,2,5363,5412
46663,0,5386,5416
26378,4,5405,5429
52624,1,5408,5438
52030,3,5409,5432
74646,2,5412,5418
68339,0,5416,5457
92485,2,5418,5457
12087,4,5429,5450
53672,3,5432,5469
75014,1,5438,5454
62485,4,5450,5475
63909,1,5454,5477
69321,0,5457,5463
5424,2,5457,5495
53513,0,5463,5491
66892,3,5469,5505
26259,4,5475,5508
51373,1,5477,5483
27009,1,5483,5488
44224,1,5488,5535
17179,0,5491,5512
82732,2,5495,5523
87993,3,5505,5553
50667,4,5508,5518
90054,0,5512,5555
87400,4,5518,5525
28850,2,5523,5530
27934,4,5525,5557
28287,2,5530,5541
23436,1,5535,5584
43201,2,5541,5554
44914,3,5553,5583
84335,2,5554,5584
30499,0,5555,5576
10854,4,5557,5600
20223,0,5576,5617
24242,3,5583,5620
13332,1,5584,5617
84935,2,5584,5608
24017,4,5600,5627
21110,2,5608,5653
60543,0,5617,5635
84152,1,5617,5649
8130,3,5620,5665
78705,4,5627,5666
84682,0,5635,5640
56358,0,5640,5686
12088,1,5649,5661
17509,2,5653,5700
71298,1,5661,5688
26055,3,5665,5702
83012,4,5666,5682
77786,4,5682,5690
24602,0,5686,5732
4340,1,5688,5695
14450,4,5690,5730
7605,1,5695,5726
43104,2,5700,5728
75949,3,5702,5735
71707,1,5726,5732
52715,2,5728,5733
61007,4,5730,5753
46242,0,5732,5766
73607,1,5732,5737
99695,2,5733,5755
87932,3,5735,5753
27450,1,5737,5785
23487,4,5753,5758
74625,3,5753,5766
13682,2,5755,5771
32144,4,5758,5784
67147,0,5766,5812
72013,3,5766,5772
89323,2,5771,5818
75859,3,5772,5813
42684,4,5784,5801
44005,1,5785,5817
17698,4,5801,5845
80948,0,5812,5827
70826,3,5813,5847
35477,1,5817,5826
71257,2,5818,5834
8843,1,5826,5875
339,0,5827,5860
48864,2,5834,5875
59377,4,5845,5894
30320,3,5847,5854
37589,3,5854,5892
97961,0,5860,5886
1863,1,5875,5890
45835,2,5875,5903
70297,0,5886,5935
61581,1,5890,5911
97608,3,5892,5934
94956,4,5894,5939
78266,2,5903,5908
49276,2,5908,5956
80899,1,5911,5925
61616,1,5925,5967
16475,3,5934,5953
55845,0,5935,5943
80108,4,5939,5957
34766,0,5943,5962
31998,3,5953,5986
91869,2,5956,5963
32544,4,5957,5981
81847,0,5962,6007
10614,2,5963,6008
69438,1,5967,5988
16424,4,5981,6031
27768,3,5986,6027
36161,1,5988,5996
90257,1,5996,6039
81357,0,6007,6041
42884,2,6008,6038
51446,3,6027,6057
78562,4,6031,6058
37351,2,6038,6049
56446,1,6039,6050
21018,0,6041,6082
97814,2,6049,6066
1237,1,6050,6097
98148,3,6057,6088
83628,4,6058,6076
37854,2,6066,6113
440,4,6076,6123
22155,0,6082,6107
35677,3,6088,6113
70671,1,6097,6114
94803,0,6107,6130
32725,2,6113,6145
52691,3,6113,6137
64345,1,6114,6144
89875,4,6123,6131
4680,0,6130,6145
50044,4,6131,6157
54842,3,6137,6178
79557,1,6144,6182
54849,0,6145,6190
46320,2,6145,6161
28767,4,6157,6163
26208,2,6161,6203
79063,4,6163,6171
74422,4,6171,6216
50623,3,6178,6220
53092,1,6182,6231
257,0,6190,6228
38453,2,6203,6235
64692,4,6216,6265
83739,3,6220,6267
40023,0,6228,6257
10528,1,6231,6278
30588,2,6235,6266
3351,0,6257,6295
7872,4,6265,6302
46499,2,6266,6290
56359,3,6267,6317
38079,1,6278,6310
58925,2,6290,6316
24699,0,6295,6323
73128,4,6302,6323
66668,1,6310,6324
37667,2,6316,6332
45268,3,6317,6353
60258,0,6323,6361
98637,4,6323,6371
57453,1,6324,6372
30631,2,6332,6374
53997,3,6353,6394
91561,0,6361,6400
72004,4,6371,6398
19318,1,6372,6382
73549,2,6374,6390
15057,1,6382,6408
83753,2,6390,6398
31157,3,6394,6442
92907,4,6398,6416
89884,2,6398,6406
83170,0,6400,6435
78177,2,6406,6439
83930,1,6408,6427
71562,4,6416,6433
55443,1,6427,6442
39384,4,6433,6438
65712,0,6435,6454
33121,4,6438,6470
87751,2,6439,6462
65135,1,6442,6449
25243,3,6442,6452
26035,1,6449,6477
11762,3,6452,6502
84291,0,6454,6460
56515,0,6460,6469
62323,2,6462,6494
56343,0,6469,6509
37937,4,6470,6518
81488,1,6477,6493
27584,1,6493,6527
44117,2,6494,6539
27505,3,6502,6525
83328,0,6509,6558
912,4,6518,6539
93064,3,6525,6564
18593,1,6527,6552
59958,4,6539,6576
47093,2,6539,6546
48062,2,6546,6566
51512,1,6552,6571
71716,0,6558,6588
45325,3,6564,6578
71666,2,6566,6572
44870,1,6571,6598
68423,2,6572,6594
28908,4,6576,6593
8312,3,6578,6601
32495,0,6588,6628
73614,4,6593,6604
51004,2,6594,6613
43701,1,6598,6618
80959,3,6601,6608
10918,4,6604,6641
58294,3,6608,6629
30493,2,6613,6627
32701,1,6618,6654
87491,2,6627,6635
76668,0,6628,6657
83268,3,6629,6648
82851,2,6635,6656
18534,4,6641,6688
6973,3,6648,6688
32755,1,6654,6665
96065,2,6656,6671
20419,0,6657,6691
66443,1,6665,6690
43091,2,6671,6693
92628,4,6688,6727
44157,3,6688,6736
69512,1,6690,6698
89146,0,6691,6720
22479,2,6693,6703
89190,1,6698,6748
76569,2,6703,6717
34355,2,6717,6727
87640,0,6720,6753
48019,4,6727,6747
83509,2,6727,6775
49972,3,6736,6753
91467,4,6747,6776
7796,1,6748,6794
53924,0,6753,6775
87810,3,6753,6782
88658,0,6775,6816
51858,2,6775,6792
58417,4,6776,6788
49388,3,6782,6814
9068,4,6788,6828
73301,2,6792,6820
77928,1,6794,6811
71577,1,6811,6845
64119,3,6814,6863
22169,0,6816,6861
51804,2,6820,6861
86403,4,6828,6838
84073,4,6838,6863
45654,1,6845,6894
29425,0,6861,6883
65083,2,6861,6893
55950,4,6863,6882
92442,3,6863,6879
25970,3,6879,6929
51133,4,6882,6902
91722,0,6883,6888
75498,0,6888,6905
95144,2,6893,6936
17549,1,6894,6923
73869,4,6902,6934
54741,0,6905,6955
10648,1,6923,6946
24366,3,6929,6935
55981,4,6934,6966
37553,3,6935,6948
37218,2,6936,6968
56394,1,6946,6965
55438,3,6948,6967
44360,0,6955,6988
33460,1,6965,6989
24358,4,6966,7013
61042,3,6967,7016
42128,2,6968,7003
229,0,6988,7022
40048,1,6989,7014
87426,2,7003,7053
20567,4,7013,7023
45032,1,7014,7022
58304,3,7016,7035
35135,0,7022,7032
85959,1,7022,7057
75081,4,7023,7040
71808,0,7032,7065
23993,3,7035,7060
98851,4,7040,7053
26617,4,7053,7062
55669,2,7053,7095
11872,1,7057,7100
5950,3,7060,7103
57515,4,7062,7075
54529,0,7065,7091
83894,4,7075,7112
76916,0,7091,7122
29662,2,7095,7104
16741,1,7100,7126
695,3,7103,7138
61733,2,7104,7123
47136,4,7112,7153
66415,0,7122,7142
80743,2,7123,7172
86014,1,7126,7141
48335,3,7138,7155
74186,1,7141,7185
23609,0,7142,7151
74203,0,7151,7160
77836,4,7153,7197
46375,3,7155,7190
14255,0,7160,7172
81816,0,7172,7213
8112,2,7172,7189
86512,1,7185,7217
70644,2,7189,7210
91017,3,7190,7233
8176,4,7197,7226
44327,2,7210,7260
20311,0,7213,7250
