task_id,resource_id,start_time,finish_time
6776,2,629,651
1085,3,639,650
3426,1,643,651
7313,4,643,663
5111,3,650,658
5025,1,651,659
7214,2,651,662
6035,0,657,674
5149,3,658,680
5895,1,659,684
8303,2,662,676
3437,4,663,677
8834,0,674,683
6929,2,676,695
231,4,677,724
3213,3,680,714
3104,0,683,716
3204,1,684,724
527,2,695,732
5951,3,714,744
430,0,716,728
5687,1,724,760
1112,4,724,740
6862,0,728,762
1734,2,732,772
1899,4,740,762
761,3,744,756
2685,3,756,782
9263,1,760,770
7032,4,762,767
2123,0,762,784
8742,4,767,796
2732,1,770,799
3140,2,772,798
8822,3,782,794
2872,0,784,831
4830,3,794,822
9293,4,796,801
3261,2,798,809
657,1,799,823
1801,4,801,818
9239,2,809,848
8156,4,818,836
7243,3,822,865
5659,1,823,848
6300,0,831,870
7142,4,836,867
4368,1,848,887
2868,2,848,856
7565,2,856,882
1937,3,865,877
9718,4,867,881
6922,0,870,909
1432,3,877,919
774,4,881,909
8654,2,882,897
828,1,887,896
351,1,896,917
8274,2,897,920
8102,4,909,931
5721,0,909,932
335,1,917,939
8527,3,919,965
5162,2,920,945
619,4,931,938
6574,0,932,982
1327,4,938,976
580,1,939,955
4136,2,945,952
5271,2,952,962
3560,1,955,964
5423,2,962,981
7603,1,964,987
2932,3,965,997
6695,4,976,990
2822,2,981,1009
1733,0,982,1019
8063,1,987,1000
9959,4,990,1016
4413,3,997,1012
9122,1,1000,1042
7386,2,1009,1027
5542,3,1012,1055
7244,4,1016,1037
1367,0,1019,1035
7700,2,1027,1054
2309,0,1035,1049
7107,4,1037,1071
1659,1,1042,1060
3451,0,1049,1093
3586,2,1054,1070
2476,3,1055,1076
2735,1,1060,1073
5801,2,1070,1077
1458,4,1071,1121
5769,1,1073,1112
2889,3,1076,1086
9400,2,1077,1098
4549,3,1086,1113
3788,0,1093,1108
3121,2,1098,1106
4262,2,1106,1113
4612,0,1108,1154
5996,1,1112,1140
8009,3,1113,1121
7201,2,1113,1145
4966,4,1121,1145
1828,3,1121,1167
8564,1,1140,1176
7318,4,1145,1165
1617,2,1145,1191
1359,0,1154,1179
7676,4,1165,1190
4858,3,1167,1187
8329,1,1176,1207
2202,0,1179,1209
2359,3,1187,1203
3810,4,1190,1200
2706,2,1191,1225
4954,4,1200,1234
8278,3,1203,1208
5382,1,1207,1237
8129,3,1208,1248
5736,0,1209,1245
4277,2,1225,1269
356,4,1234,1263
9754,1,1237,1243
1545,1,1243,1257
7444,0,1245,1288
5573,3,1248,1268
4240,1,1257,1268
6872,4,1263,1292
6286,1,1268,1302
6840,3,1268,1274
3125,2,1269,1288
4997,3,1274,1309
5460,0,1288,1328
908,2,1288,1330
692,4,1292,1300
1331,4,1300,1310
9341,1,1302,1333
8719,3,1309,1338
3363,4,1310,1346
6152,0,1328,1365
3091,2,1330,1344
6975,1,1333,1352
585,3,1338,1364
4375,2,1344,1350
3547,4,1346,1354
6809,2,1350,1366
4856,1,1352,1396
237,4,1354,1378
1922,3,1364,1384
3983,0,1365,1403
9230,2,1366,1381
598,4,1378,1398
514,2,1381,1431
659,3,1384,1396
468,1,1396,1414
3117,3,1396,1444
9333,4,1398,1426
6598,0,1403,1409
1844,0,1409,1453
2239,1,1414,1425
1948,1,1425,1432
839,4,1426,1463
1954,2,1431,1452
2377,1,1432,1471
6850,3,1444,1484
1479,2,1452,1482
6597,0,1453,1488
48,4,1463,1492
3441,1,1471,1487
3172,2,1482,1501
2007,3,1484,1509
1192,1,1487,1530
7755,0,1488,1535
8270,4,1492,1531
4084,2,1501,1516
3027,3,1509,1553
5827,2,1516,1554
4188,1,1530,1542
7571,4,1531,1557
451,0,1535,1585
9627,1,1542,1564
4963,3,1553,1560
6282,2,1554,1578
1015,4,1557,1565
4851,3,1560,1590
8667,1,1564,1592
7956,4,1565,1573
8727,4,1573,1618
4106,2,1578,1614
8844,0,1585,1592
5089,3,1590,1623
4213,0,1592,1601
9934,1,1592,1631
3251,0,1601,1617
5006,2,1614,1628
3321,0,1617,1667
2513,4,1618,1637
8202,3,1623,1634
5022,2,1628,1641
5787,1,1631,1675
9418,3,1634,1651
6210,4,1637,1653
5629,2,1641,1653
7014,3,1651,1701
2031,4,1653,1691
1998,2,1653,1672
6252,0,1667,1705
387,2,1672,1698
2690,1,1675,1693
1851,4,1691,1698
434,1,1693,1727
8004,4,1698,1707
1892,2,1698,1731
8038,3,1701,1737
1542,0,1705,1735
4733,4,1707,1744
3058,1,1727,1763
1171,2,1731,1740
2154,0,1735,1756
1315,3,1737,1742
9575,2,1740,1748
2018,3,1742,1770
7191,4,1744,1757
9666,2,1748,1770
3614,0,1756,1777
47,4,1757,1798
3088,1,1763,1806
6119,2,1770,1778
137,3,1770,1793
5278,0,1777,1813
2639,2,1778,1804
907,3,1793,1807
3150,4,1798,1822
4126,2,1804,1809
1424,1,1806,1815
9045,3,1807,1848
6701,2,1809,1829
7249,0,1813,1855
2942,1,1815,1852
8437,4,1822,1839
9706,2,1829,1872
8757,4,1839,1864
6678,3,1848,1879
748,1,1852,1879
1717,0,1855,1864
7774,0,1864,1874
4186,4,1864,1899
7053,2,1872,1890
5546,0,1874,1883
5942,1,1879,1928
6171,3,1879,1925
1847,0,1883,1901
810,2,1890,1935
5292,4,1899,1939
2165,0,1901,1917
2570,0,1917,1922
4802,0,1922,1934
8401,3,1925,1947
3442,1,1928,1954
9206,0,1934,1980
3670,2,1935,1953
3176,4,1939,1957
9185,3,1947,1981
5234,2,1953,1994
5265,1,1954,2002
1891,4,1957,1963
5970,4,1963,1981
7016,0,1980,2025
4737,4,1981,2012
2662,3,1981,2001
4922,2,1994,2003
3332,3,2001,2009
7018,1,2002,2010
8708,2,2003,2053
3599,3,2009,2056
2885,1,2010,2023
9609,4,2012,2059
3112,1,2023,2071
8558,0,2025,2058
2698,2,2053,2092
9506,3,2056,2090
9595,0,2058,2070
6869,4,2059,2088
2658,0,2070,2099
9285,1,2071,2086
8679,1,2086,2119
7277,4,2088,2108
8739,3,2090,2117
9822,2,2092,2106
5385,0,2099,2139
1626,2,2106,2121
1324,4,2108,2117
675,4,2117,2125
1799,3,2117,2154
9345,1,2119,2126
217,2,2121,2138
7897,4,2125,2155
1598,1,2126,2163
220,2,2138,2145
6770,0,2139,2185
4121,2,2145,2163
6628,3,2154,2160
5541,4,2155,2186
5188,3,2160,2208
4952,1,2163,2188
6645,2,2163,2191
4427,0,2185,2191
6617,4,2186,2236
6149,1,2188,2226
4986,0,2191,2223
9649,2,2191,2214
5608,3,2208,2229
1280,2,2214,2225
2624,0,2223,2266
2002,2,2225,2241
9186,1,2226,2245
4242,3,2229,2265
9277,4,2236,2274
4908,2,2241,2278
7392,1,2245,2261
5504,1,2261,2269
3621,3,2265,2281
6481,0,2266,2301
5898,1,2269,2292
1894,4,2274,2305
5524,2,2278,2304
5508,3,2281,2288
7193,3,2288,2307
5143,1,2292,2330
7518,0,2301,2342
9218,2,2304,2310
8596,4,2305,2315
1749,3,2307,2348
9319,2,2310,2317
1299,4,2315,2350
3144,2,2317,2336
1494,1,2330,2364
3507,2,2336,2355
7723,0,2342,2350
3974,3,2348,2395
4033,0,2350,2364
942,4,2350,2361
2277,2,2355,2365
7372,4,2361,2392
2898,0,2364,2382
833,1,2364,2384
9581,2,2365,2386
8408,0,2382,2417
3707,1,2384,2405
4593,2,2386,2421
1211,4,2392,2421
9975,3,2395,2427
1140,1,2405,2410
1275,1,2410,2434
5543,0,2417,2434
5301,4,2421,2448
3961,2,2421,2458
9543,3,2427,2455
4275,0,2434,2470
2558,1,2434,2465
3613,4,2448,2458
9693,3,2455,2479
3960,4,2458,2479
5330,2,2458,2463
4600,2,2463,2494
3022,1,2465,2499
1295,0,2470,2498
4314,4,2479,2502
4148,3,2479,2495
1231,2,2494,2504
4855,3,2495,2501
1589,0,2498,2535
1537,1,2499,2517
1482,3,2501,2539
5183,4,2502,2516
1831,2,2504,2523
7933,4,2516,2540
8449,1,2517,2527
4116,2,2523,2559
5985,1,2527,2575
3370,0,2535,2557
3305,3,2539,2578
5903,4,2540,2562
1731,0,2557,2563
6921,2,2559,2609
8570,4,2562,2587
4674,0,2563,2611
3403,1,2575,2597
4852,3,2578,2618
267,4,2587,2607
5712,1,2597,2638
3367,4,2607,2634
3240,2,2609,2630
831,0,2611,2616
7577,0,2616,2650
4178,3,2618,2636
27,2,2630,2636
7173,4,2634,2674
6800,2,2636,2672
8097,3,2636,2675
5147,1,2638,2644
6327,1,2644,2673
2486,0,2650,2683
953,2,2672,2717
9120,1,2673,2720
8999,4,2674,2679
3186,3,2675,2697
2003,4,2679,2729
4303,0,2683,2712
3425,3,2697,2745
7253,0,2712,2720
5868,2,2717,2759
3729,0,2720,2735
1930,1,2720,2741
4939,4,2729,2766
4218,0,2735,2763
125,1,2741,2756
8271,3,2745,2783
3645,1,2756,2766
195,2,2759,2803
701,0,2763,2788
9401,1,2766,2784
2930,4,2766,2791
2702,3,2783,2792
1383,1,2784,2820
245,0,2788,2806
9396,4,2791,2797
1630,3,2792,2825
8889,4,2797,2844
6056,2,2803,2853
586,0,2806,2816
1813,0,2816,2822
1418,1,2820,2846
3090,0,2822,2854
2727,3,2825,2861
8658,4,2844,2874
5706,1,2846,2868
8685,2,2853,2891
4842,0,2854,2867
6381,3,2861,2883
6395,0,2867,2915
2869,1,2868,2907
7801,4,2874,2885
9976,3,2883,2906
3800,4,2885,2904
2768,2,2891,2921
9482,4,2904,2933
1368,3,2906,2931
5558,1,2907,2936
7499,0,2915,2944
9968,2,2921,2942
7288,3,2931,2965
6234,4,2933,2982
6086,1,2936,2968
6375,2,2942,2980
6316,0,2944,2963
7160,0,2963,2970
5510,3,2965,2985
7187,1,2968,2982
2744,0,2970,2985
6013,2,2980,2998
8845,1,2982,3009
4989,4,2982,3032
3553,0,2985,2993
1587,3,2985,3025
5872,0,2993,3039
3907,2,2998,3025
1635,1,3009,3016
4293,1,3016,3041
8070,2,3025,3047
9539,3,3025,3046
8368,4,3032,3082
4324,0,3039,3057
9485,1,3041,3083
1718,3,3046,3091
9140,2,3047,3097
3229,0,3057,3091
6278,4,3082,3108
9680,1,3083,3131
5755,0,3091,3104
6644,3,3091,3129
8345,2,3097,3104
2468,0,3104,3153
975,2,3104,3111
1572,4,3108,3130
9420,2,3111,3139
6487,3,3129,3143
2512,4,3130,3160
9375,1,3131,3171
8018,2,3139,3156
4548,3,3143,3154
5461,0,3153,3169
4947,3,3154,3167
1624,2,3156,3173
7001,4,3160,3184
6544,3,3167,3204
7758,0,3169,3187
4920,1,3171,3199
3101,2,3173,3190
5043,4,3184,3200
6608,0,3187,3225
8652,2,3190,3228
1177,1,3199,3235
2711,4,3200,3230
7287,3,3204,3226
7686,0,3225,3272
6822,3,3226,3259
8700,2,3228,3237
8080,4,3230,3273
9236,1,3235,3255
8293,2,3237,3264
6525,1,3255,3299
2171,3,3259,3283
6385,2,3264,3314
1450,0,3272,3314
611,4,3273,3282
5673,4,3282,3320
2076,3,3283,3319
6143,1,3299,3326
7311,0,3314,3338
3748,2,3314,3343
5008,3,3319,3346
9562,4,3320,3364
290,1,3326,3355
7870,0,3338,3365
5688,2,3343,3384
6861,3,3346,3353
6797,3,3353,3398
1004,1,3355,3379
7695,4,3364,3377
2731,0,3365,3373
8595,0,3373,3414
982,4,3377,3427
2382,1,3379,3425
8299,2,3384,3427
2213,3,3398,3428
5932,0,3414,3448
1825,1,3425,3466
7778,4,3427,3473
9349,2,3427,3469
4808,3,3428,3435
1547,3,3435,3480
8863,0,3448,3453
1264,0,3453,3473
8175,1,3466,3512
8133,2,3469,3489
2979,0,3473,3505
2937,4,3473,3508
6172,3,3480,3518
24,2,3489,3523
481,0,3505,3537
4828,4,3508,3555
4043,1,3512,3562
8793,3,3518,3545
7664,2,3523,3566
6031,0,3537,3585
2315,3,3545,3578
6935,4,3555,3594
3825,1,3562,3580
5078,2,3566,3593
7932,3,3578,3596
5994,1,3580,3617
6660,0,3585,3593
5415,0,3593,3625
3674,2,3593,3631
8322,4,3594,3608
5509,3,3596,3640
3600,4,3608,3613
875,4,3613,3647
3136,1,3617,3637
9423,0,3625,3654
2998,2,3631,3660
9498,1,3637,3675
8649,3,3640,3663
7822,4,3647,3687
9220,0,3654,3660
4297,0,3660,3679
6496,2,3660,3680
4367,3,3663,3668
1323,3,3668,3684
3534,1,3675,3696
3135,0,3679,3693
5145,2,3680,3709
9996,3,3684,3723
2652,4,3687,3732
9554,0,3693,3742
333,1,3696,3722
6364,2,3709,3726
4338,1,3722,3748
8990,3,3723,3752
8361,2,3726,3733
4933,4,3732,3765
3883,2,3733,3738
9379,2,3738,3744
9924,0,3742,3763
8881,2,3744,3774
8082,1,3748,3763
1929,3,3752,3797
5442,0,3763,3789
263,1,3763,3778
1364,4,3765,3793
6538,2,3774,3806
5121,1,3778,3828
3987,0,3789,3830
1657,4,3793,3836
5452,3,3797,3804
8184,3,3804,3843
8862,2,3806,3820
4441,2,3820,3842
360,1,3828,3835
1234,0,3830,3848
1345,1,3835,3863
8705,4,3836,3854
8798,2,3842,3870
6846,3,3843,3890
7112,0,3848,3855
6434,4,3854,3896
9826,0,3855,3866
3319,1,3863,3892
2589,0,3866,3909
4960,2,3870,3900
7059,3,3890,3907
2057,1,3892,3922
7882,4,3896,3911
2243,2,3900,3928
204,3,3907,3931
4782,0,3909,3916
5305,4,3911,3938
9363,0,3916,3930
8891,1,3922,3963
3683,2,3928,3937
2417,0,3930,3940
2300,3,3931,3951
719,2,3937,3962
9092,4,3938,3954
3486,0,3940,3960
6951,3,3951,3984
4895,4,3954,3982
1857,0,3960,3981
5073,2,3962,3977
6631,1,3963,3973
6028,1,3973,4018
7796,2,3977,3992
143,0,3981,4023
2821,4,3982,3994
4221,3,3984,4004
385,2,3992,4024
7149,4,3994,4001
7573,4,4001,4023
8209,3,4004,4026
8145,1,4018,4023
8867,1,4023,4042
5293,0,4023,4042
4793,4,4023,4058
7105,2,4024,4036
8668,3,4026,4041
4451,2,4036,4086
7087,3,4041,4065
7303,1,4042,4075
1117,0,4042,4070
8088,4,4058,4071
1394,3,4065,4086
4557,0,4070,4087
5657,4,4071,4121
6673,1,4075,4102
1281,3,4086,4093
4479,2,4086,4116
9698,0,4087,4105
5969,3,4093,4139
8388,1,4102,4143
7221,0,4105,4121
1490,2,4116,4146
3462,4,4121,4169
7011,0,4121,4137
9898,0,4137,4147
4700,3,4139,4156
7609,1,4143,4186
8877,2,4146,4188
2657,0,4147,4159
5409,3,4156,4186
2242,0,4159,4208
5569,4,4169,4204
3348,1,4186,4194
6429,3,4186,4194
856,2,4188,4213
6320,1,4194,4223
7212,3,4194,4216
8842,4,4204,4240
382,0,4208,4237
4818,2,4213,4236
5426,3,4216,4260
8531,1,4223,4273
7047,2,4236,4252
4035,0,4237,4265
2974,4,4240,4273
5794,2,4252,4297
5884,3,4260,4280
1248,0,4265,4295
1255,1,4273,4323
6343,4,4273,4297
9456,3,4280,4310
9849,0,4295,4318
8131,4,4297,4308
6710,2,4297,4321
9406,4,4308,4332
5463,3,4310,4334
652,0,4318,4340
4347,2,4321,4351
75,1,4323,4361
8594,4,4332,4348
9451,3,4334,4348
202,0,4340,4352
2767,4,4348,4377
4627,3,4348,4385
769,2,4351,4388
755,0,4352,4397
3844,1,4361,4370
9527,1,4370,4410
3610,4,4377,4420
6465,3,4385,4395
3421,2,4388,4394
1469,2,4394,4416
9062,3,4395,4445
3628,0,4397,4433
9358,1,4410,4438
6936,2,4416,4442
399,4,4420,4426
9502,4,4426,4436
2677,0,4433,4451
7793,4,4436,4466
641,1,4438,4457
3345,2,4442,4490
6805,3,4445,4487
4334,0,4451,4473
1908,1,4457,4463
2910,1,4463,4473
3626,4,4466,4481
6955,1,4473,4491
325,0,4473,4511
9860,4,4481,4504
111,3,4487,4494
2622,2,4490,4505
3587,1,4491,4533
8991,3,4494,4519
5901,4,4504,4512
405,2,4505,4528
6681,0,4511,4560
889,4,4512,4540
6900,3,4519,4535
7167,2,4528,4551
3093,1,4533,4546
1521,3,4535,4552
7234,4,4540,4589
2247,1,4546,4596
7242,2,4551,4597
9895,3,4552,4579
3668,0,4560,4574
8823,0,4574,4612
5233,3,4579,4616
9240,4,4589,4613
7226,1,4596,4631
4396,2,4597,4608
4618,2,4608,4644
3118,0,4612,4661
1781,4,4613,4624
4364,3,4616,4658
5723,4,4624,4630
4639,4,4630,4653
9010,1,4631,4673
5684,2,4644,4685
7176,4,4653,4664
2218,3,4658,4683
6211,0,4661,4706
6479,4,4664,4675
3785,1,4673,4713
1296,4,4675,4718
4798,3,4683,4706
2721,2,4685,4717
8170,0,4706,4756
3467,3,4706,4715
9970,1,4713,4738
3801,3,4715,4721
7949,2,4717,4732
299,4,4718,4756
6826,3,4721,4768
3212,2,4732,4751
274,1,4738,4764
31,2,4751,4780
8394,4,4756,4764
262,0,4756,4773
2980,1,4764,4780
2601,4,4764,4786
802,3,4768,4800
297,0,4773,4791
6229,1,4780,4819
7175,2,4780,4807
1893,4,4786,4798
991,0,4791,4819
9766,4,4798,4806
633,3,4800,4821
8606,4,4806,4823
6749,2,4807,4820
2556,1,4819,4857
5339,0,4819,4825
8615,2,4820,4852
9480,3,4821,4863
8905,4,4823,4856
7135,0,4825,4840
948,0,4840,4858
2026,2,4852,4896
8560,4,4856,4878
8627,1,4857,4904
7156,0,4858,4876
917,3,4863,4887
1158,0,4876,4885
7292,4,4878,4908
8197,0,4885,4905
9691,3,4887,4934
446,2,4896,4913
4994,1,4904,4946
9801,0,4905,4928
8746,4,4908,4940
9164,2,4913,4959
8575,0,4928,4937
3898,3,4934,4967
5019,0,4937,4983
9940,4,4940,4957
4517,1,4946,4965
7662,4,4957,5004
8744,2,4959,5006
7353,1,4965,5008
820,3,4967,4989
2016,0,4983,5031
6910,3,4989,5027
772,4,5004,5009
8523,2,5006,5041
1609,1,5008,5050
3764,4,5009,5048
7407,3,5027,5032
7929,0,5031,5073
6868,3,5032,5054
6062,2,5041,5084
8637,4,5048,5053
1487,1,5050,5088
8403,4,5053,5073
5002,3,5054,5070
7942,3,5070,5078
5130,4,5073,5087
1477,0,5073,5094
5407,3,5078,5111
574,2,5084,5113
2766,4,5087,5134
2555,1,5088,5110
9232,0,5094,5138
6874,1,5110,5129
1210,3,5111,5131
1654,2,5113,5147
3869,1,5129,5143
7037,3,5131,5156
8072,4,5134,5143
6820,0,5138,5171
8651,1,5143,5151
3017,4,5143,5162
7496,2,5147,5155
9245,1,5151,5170
2614,2,5155,5199
4295,3,5156,5174
91,4,5162,5168
9329,4,5168,5180
4352,1,5170,5190
9214,0,5171,5177
1453,3,5174,5215
8442,0,5177,5213
2709,4,5180,5227
3158,1,5190,5232
830,2,5199,5215
7413,0,5213,5221
1951,3,5215,5238
8968,2,5215,5250
6870,0,5221,5230
4701,4,5227,5276
6763,0,5230,5239
9776,1,5232,5240
9701,3,5238,5262
2496,0,5239,5250
2275,1,5240,5266
5410,0,5250,5261
1594,2,5250,5282
6926,0,5261,5307
9769,3,5262,5312
7999,1,5266,5296
8234,4,5276,5287
4847,2,5282,5305
4821,4,5287,5324
6443,1,5296,5305
8565,1,5305,5333
8829,2,5305,5323
8699,0,5307,5340
9316,3,5312,5340
2803,2,5323,5354
8484,4,5324,5349
3952,1,5333,5340
9524,1,5340,5378
1897,0,5340,5360
4210,3,5340,5366
6765,4,5349,5369
721,2,5354,5395
5444,0,5360,5400
6519,3,5366,5408
5176,4,5369,5382
6543,1,5378,5394
3107,4,5382,5398
6602,1,5394,5442
4307,2,5395,5402
2060,4,5398,5441
1043,0,5400,5410
5294,2,5402,5419
6456,3,5408,5446
6191,0,5410,5433
6625,2,5419,5434
5512,0,5433,5453
6748,2,5434,5477
2864,4,5441,5469
3414,1,5442,5447
2826,3,5446,5465
2834,1,5447,5492
1957,0,5453,5459
7701,0,5459,5474
155,3,5465,5500
6131,4,5469,5500
8124,0,5474,5480
7725,2,5477,5485
462,0,5480,5488
1269,2,5485,5535
6501,0,5488,5510
5697,1,5492,5526
9610,4,5500,5540
3933,3,5500,5512
4713,0,5510,5534
317,3,5512,5533
8250,1,5526,5551
9619,3,5533,5567
710,0,5534,5547
4056,2,5535,5541
5057,4,5540,5570
2396,2,5541,5557
4400,0,5547,5583
4912,1,5551,5599
2819,2,5557,5565
6754,2,5565,5601
1449,3,5567,5577
6259,4,5570,5587
2507,3,5577,5582
9304,3,5582,5621
5720,0,5583,5631
5991,4,5587,5620
4282,1,5599,5628
667,2,5601,5612
6990,2,5612,5635
216,4,5620,5654
4062,3,5621,5634
6971,1,5628,5657
5525,0,5631,5639
7237,3,5634,5668
1221,2,5635,5664
2401,0,5639,5662
1047,4,5654,5677
1010,1,5657,5689
6679,0,5662,5707
7795,2,5664,5703
3646,3,5668,5718
6262,4,5677,5692
7631,1,5689,5731
407,4,5692,5742
8144,2,5703,5745
7656,0,5707,5754
4993,3,5718,5728
3222,3,5728,5749
8624,1,5731,5781
6200,4,5742,5792
9141,2,5745,5756
9381,3,5749,5786
6378,0,5754,5787
6433,2,5756,5768
8475,2,5768,5818
2578,1,5781,5807
4861,3,5786,5821
9795,0,5787,5837
3878,4,5792,5811
9606,1,5807,5823
9512,4,5811,5825
4444,2,5818,5836
733,3,5821,5871
6918,1,5823,5856
5921,4,5825,5834
179,4,5834,5852
3625,2,5836,5844
490,0,5837,5872
9935,2,5844,5871
2831,4,5852,5863
3730,1,5856,5872
6238,4,5863,5899
4757,2,5871,5909
4336,3,5871,5915
9402,1,5872,5900
22,0,5872,5911
9888,4,5899,5915
5199,1,5900,5950
208,2,5909,5954
218,0,5911,5937
3747,4,5915,5940
6906,3,5915,5940
5484,0,5937,5981
4942,4,5940,5986
958,3,5940,5971
6366,1,5950,5991
5052,2,5954,5961
720,2,5961,5996
4762,3,5971,6010
4212,0,5981,5989
409,4,5986,6036
9064,0,5989,5997
800,1,5991,6002
9408,2,5996,6031
7217,0,5997,6037
4225,1,6002,6040
779,3,6010,6017
7583,3,6017,6054
4296,2,6031,6058
8732,4,6036,6058
4329,0,6037,6077
791,1,6040,6061
737,3,6054,6061
7385,4,6058,6099
2669,2,6058,6068
4037,1,6061,6079
3649,3,6061,6067
3583,3,6067,6103
7823,2,6068,6102
3045,0,6077,6096
9703,1,6079,6126
3375,0,6096,6109
5375,4,6099,6120
4454,2,6102,6119
7153,3,6103,6126
9356,0,6109,6152
2566,2,6119,6141
3738,4,6120,6147
8681,1,6126,6141
1189,3,6126,6161
3395,1,6141,6148
882,2,6141,6160
445,4,6147,6184
36,1,6148,6194
873,0,6152,6179
8216,2,6160,6177
7510,3,6161,6192
2109,2,6177,6183
8157,0,6179,6221
5599,2,6183,6203
8580,4,6184,6230
9992,3,6192,6203
5067,1,6194,6204
1955,3,6203,6219
7938,2,6203,6218
100,1,6204,6222
131,2,6218,6239
2369,3,6219,6226
8119,0,6221,6231
5464,1,6222,6239
2502,3,6226,6268
6428,4,6230,6278
6265,0,6231,6278
6179,1,6239,6282
6325,2,6239,6278
5174,3,6268,6274
2776,3,6274,6295
9012,4,6278,6303
9752,0,6278,6288
5092,2,6278,6283
1193,1,6282,6304
9433,2,6283,6305
4610,0,6288,6320
700,3,6295,6305
8,4,6303,6353
814,1,6304,6316
3292,3,6305,6316
5424,2,6305,6310
2379,2,6310,6331
4382,1,6316,6330
7111,3,6316,6343
2712,0,6320,6329
8174,0,6329,6364
5797,1,6330,6371
2873,2,6331,6371
496,3,6343,6362
5334,4,6353,6371
9411,3,6362,6391
6755,0,6364,6408
6847,4,6371,6380
6773,1,6371,6390
6175,2,6371,6398
6185,4,6380,6394
3063,1,6390,6401
8955,3,6391,6417
1481,4,6394,6413
1504,2,6398,6443
9158,1,6401,6432
6532,0,6408,6439
784,4,6413,6454
4173,3,6417,6455
4299,1,6432,6460
4734,0,6439,6462
5609,2,6443,6471
2753,4,6454,6465
4353,3,6455,6465
8773,1,6460,6474
9301,0,6462,6479
698,4,6465,6510
3672,3,6465,6515
5110,2,6471,6484
5618,1,6474,6487
6533,0,6479,6489
8052,2,6484,6527
2679,1,6487,6495
5091,0,6489,6510
3989,1,6495,6509
9550,1,6509,6526
2794,4,6510,6524
3925,0,6510,6518
1022,3,6515,6525
6586,0,6518,6566
1938,4,6524,6559
7271,3,6525,6553
5236,1,6526,6542
3550,2,6527,6537
670,2,6537,6556
4580,1,6542,6558
8221,3,6553,6563
2402,2,6556,6561
5966,1,6558,6587
7712,4,6559,6575
6686,2,6561,6576
9993,3,6563,6584
8107,0,6566,6584
6214,4,6575,6616
673,2,6576,6589
1753,0,6584,6590
2699,3,6584,6605
6803,1,6587,6597
1776,2,6589,6614
7377,0,6590,6625
9919,1,6597,6630
4024,3,6605,6632
5291,2,6614,6636
8349,4,6616,6640
6848,0,6625,6666
2012,1,6630,6670
671,3,6632,6659
8821,2,6636,6672
7123,4,6640,6646
473,4,6646,6673
9507,3,6659,6676
3723,0,6666,6682
3703,1,6670,6718
336,2,6672,6687
3784,4,6673,6714
3378,3,6676,6699
9178,0,6682,6692
7113,2,6687,6709
6560,0,6692,6725
5853,3,6699,6743
8662,2,6709,6733
1815,4,6714,6727
7879,1,6718,6724
4459,1,6724,6739
8794,0,6725,6764
4025,4,6727,6738
7434,2,6733,6755
6336,4,6738,6774
7939,1,6739,6746
229,3,6743,6775
