task_id,resource_id,start_time,finish_time
385,1,2371,2412
5073,0,2372,2406
4661,2,2374,2396
6040,2,2396,2421
5701,0,2406,2430
6923,1,2412,2444
6565,2,2421,2469
2083,0,2430,2474
6609,1,2444,2470
4502,2,2469,2485
8535,1,2470,2506
7137,0,2474,2520
7982,2,2485,2501
8638,2,2501,2545
3751,1,2506,2551
9774,0,2520,2545
1408,2,2545,2593
943,0,2545,2577
429,1,2551,2556
9596,1,2556,2600
2271,0,2577,2625
5201,2,2593,2643
407,1,2600,2623
7322,1,2623,2630
3567,0,2625,2640
4822,1,2630,2667
8834,0,2640,2688
4870,2,2643,2681
5130,1,2667,2717
7729,2,2681,2712
2452,0,2688,2713
9860,2,2712,2753
6266,0,2713,2731
5675,1,2717,2743
6591,0,2731,2781
7454,1,2743,2791
5169,2,2753,2796
1455,0,2781,2821
8918,1,2791,2838
8237,2,2796,2838
8999,0,2821,2840
5974,2,2838,2848
6831,1,2838,2887
3112,0,2840,2890
9337,2,2848,2875
1868,2,2875,2925
8664,1,2887,2934
9997,0,2890,2937
2878,2,2925,2968
1977,1,2934,2979
3176,0,2937,2978
6056,2,2968,3002
3610,0,2978,3027
2180,1,2979,3022
4301,2,3002,3038
2675,1,3022,3066
8008,0,3027,3065
632,2,3038,3083
3489,0,3065,3108
235,1,3066,3094
786,2,3083,3091
3076,2,3091,3124
1056,1,3094,3131
1110,0,3108,3139
4646,2,3124,3138
1845,1,3131,3172
8877,2,3138,3174
5386,0,3139,3189
6849,1,3172,3203
1583,2,3174,3216
6590,0,3189,3239
3077,1,3203,3209
8,1,3209,3237
7404,2,3216,3263
7708,1,3237,3251
7897,0,3239,3261
9217,1,3251,3263
410,0,3261,3287
3884,1,3263,3310
1023,2,3263,3299
2862,0,3287,3319
2750,2,3299,3349
9617,1,3310,3346
6726,0,3319,3354
709,1,3346,3389
1929,2,3349,3367
9700,0,3354,3397
9463,2,3367,3381
1760,2,3381,3420
3163,1,3389,3414
7041,0,3397,3408
2187,0,3408,3445
4037,1,3414,3436
4626,2,3420,3447
7584,1,3436,3480
8976,0,3445,3492
5748,2,3447,3479
7604,2,3479,3492
1311,1,3480,3523
5049,2,3492,3538
878,0,3492,3523
4692,1,3523,3552
6493,0,3523,3554
1402,2,3538,3566
13769,1,3552,3568
10561,0,3554,3594
8632,2,3566,3615
16486,1,3568,3616
19669,0,3594,3622
4975,2,3615,3644
16609,1,3616,3653
16702,0,3622,3638
11606,0,3638,3669
14192,2,3644,3675
18839,1,3653,3702
18721,0,3669,3691
18425,2,3675,3718
13003,0,3691,3725
19670,1,3702,3716
17624,1,3716,3765
12361,2,3718,3762
18551,0,3725,3764
10037,2,3762,3792
15020,0,3764,3805
12290,1,3765,3800
16322,2,3792,3838
15054,1,3800,3847
18808,0,3805,3852
18430,2,3838,3879
11433,1,3847,3894
18440,0,3852,3874
10964,0,3874,3924
13309,2,3879,3906
15295,1,3894,3905
10525,1,3905,3938
15784,2,3906,3922
13598,2,3922,3962
16939,0,3924,3950
17259,1,3938,3955
14023,0,3950,3981
12130,1,3955,3989
11883,2,3962,3988
14557,0,3981,4027
18730,2,3988,4008
16978,1,3989,4013
19906,2,4008,4022
19814,1,4013,4030
16693,2,4022,4057
13651,0,4027,4045
17441,1,4030,4060
17614,0,4045,4082
17825,2,4057,4098
11101,1,4060,4072
11417,1,4072,4084
19099,0,4082,4118
11445,1,4084,4125
12822,2,4098,4133
10381,0,4118,4164
12763,1,4125,4163
16798,2,4133,4159
10878,2,4159,4209
12841,1,4163,4184
14078,0,4164,4214
17884,1,4184,4204
12336,1,4204,4242
15755,2,4209,4241
18419,0,4214,4262
17005,2,4241,4276
12089,1,4242,4283
13931,0,4262,4297
17887,2,4276,4325
11546,1,4283,4318
14301,0,4297,4316
13796,0,4316,4344
10351,1,4318,4344
13286,2,4325,4363
16194,0,4344,4394
14478,1,4344,4392
10023,2,4363,4400
15872,1,4392,4434
17870,0,4394,4429
10219,2,4400,4427
17619,2,4427,4442
18623,0,4429,4464
17104,1,4434,4475
14934,2,4442,4482
13376,0,4464,4483
12273,1,4475,4520
19586,2,4482,4516
12855,0,4483,4500
17659,0,4500,4545
14676,2,4516,4551
10154,1,4520,4543
10178,1,4543,4591
10909,0,4545,4592
11160,2,4551,4601
11645,1,4591,4639
14778,0,4592,4630
14154,2,4601,4650
11218,0,4630,4650
12640,1,4639,4669
12730,0,4650,4700
19004,2,4650,4686
17330,1,4669,4674
14941,1,4674,4696
11244,2,4686,4733
17708,1,4696,4730
16229,0,4700,4748
12679,1,4730,4770
14387,2,4733,4761
17014,0,4748,4757
17266,0,4757,4799
12619,2,4761,4803
12892,1,4770,4818
11365,0,4799,4844
13240,2,4803,4825
14020,1,4818,4836
14948,2,4825,4870
11717,1,4836,4876
14293,0,4844,4888
10115,2,4870,4915
13919,1,4876,4919
15190,0,4888,4938
13761,2,4915,4958
15603,1,4919,4943
14895,0,4938,4980
13749,1,4943,4967
12598,2,4958,5006
13203,1,4967,4994
19134,0,4980,5009
17366,1,4994,5040
17130,2,5006,5049
10265,0,5009,5049
10892,1,5040,5063
10945,0,5049,5090
12036,2,5049,5062
15642,2,5062,5095
17127,1,5063,5083
17277,1,5083,5131
11416,0,5090,5120
18416,2,5095,5141
19656,0,5120,5151
19676,1,5131,5181
11201,2,5141,5180
10126,0,5151,5163
11877,0,5163,5202
11759,2,5180,5226
18872,1,5181,5213
13871,0,5202,5212
19786,0,5212,5248
17581,1,5213,5243
14365,2,5226,5272
19209,1,5243,5254
12739,0,5248,5280
19782,1,5254,5268
19342,1,5268,5317
13617,2,5272,5320
19395,0,5280,5319
15242,1,5317,5366
15291,0,5319,5351
14975,2,5320,5335
13605,2,5335,5383
15252,0,5351,5384
18954,1,5366,5385
16205,2,5383,5424
18784,0,5384,5434
14814,1,5385,5418
19169,1,5418,5455
16654,2,5424,5458
11135,0,5434,5483
16995,1,5455,5480
12620,2,5458,5479
11600,2,5479,5514
12074,1,5480,5527
15538,0,5483,5490
19305,0,5490,5528
17258,2,5514,5539
15668,1,5527,5545
15159,0,5528,5578
10049,2,5539,5574
17722,1,5545,5589
18862,2,5574,5591
15644,0,5578,5617
11353,1,5589,5617
19438,2,5591,5628
16989,0,5617,5653
11035,1,5617,5661
10880,2,5628,5676
19658,0,5653,5692
11873,1,5661,5697
19554,2,5676,5706
11516,0,5692,5701
13103,1,5697,5732
11582,0,5701,5725
13945,2,5706,5754
17631,0,5725,5760
17300,1,5732,5764
18620,2,5754,5794
10377,0,5760,5787
18133,1,5764,5799
15293,0,5787,5827
11704,2,5794,5834
10112,1,5799,5833
17119,0,5827,5859
17270,1,5833,5883
13748,2,5834,5874
18948,0,5859,5893
14846,2,5874,5903
11616,1,5883,5928
16069,0,5893,5921
13201,2,5903,5929
10507,0,5921,5945
11322,1,5928,5944
10249,2,5929,5941
10542,2,5941,5989
13396,1,5944,5985
18492,0,5945,5969
13657,0,5969,5998
14257,1,5985,6003
15575,2,5989,6034
10460,0,5998,6017
14453,1,6003,6046
18354,0,6017,6067
17024,2,6034,6045
15164,2,6045,6063
19255,1,6046,6067
17202,2,6063,6109
10919,0,6067,6116
17700,1,6067,6108
11189,1,6108,6117
11343,2,6109,6130
16691,0,6116,6147
14595,1,6117,6154
13313,2,6130,6149
13292,0,6147,6159
12737,2,6149,6199
14254,1,6154,6196
13443,0,6159,6184
17874,0,6184,6226
18413,1,6196,6240
14402,2,6199,6242
18084,0,6226,6252
12299,1,6240,6288
15725,2,6242,6249
18973,2,6249,6290
12643,0,6252,6299
12525,1,6288,6310
16661,2,6290,6336
12869,0,6299,6345
19884,1,6310,6336
15804,1,6336,6367
19551,2,6336,6384
14729,0,6345,6393
17067,1,6367,6405
13360,2,6384,6398
17221,0,6393,6429
14753,2,6398,6422
19355,1,6405,6447
16959,2,6422,6436
10229,0,6429,6475
12746,2,6436,6470
13233,1,6447,6471
19882,2,6470,6505
13361,1,6471,6517
10538,0,6475,6516
18562,2,6505,6547
12381,0,6516,6525
16831,1,6517,6567
11591,0,6525,6561
13789,2,6547,6565
17376,0,6561,6587
23553,2,6565,6612
15346,1,6567,6594
17296,0,6587,6604
19513,1,6594,6638
12133,0,6604,6649
22774,2,6612,6657
16924,1,6638,6666
11108,0,6649,6696
26650,2,6657,6672
17840,1,6666,6699
23054,2,6672,6711
13442,0,6696,6741
16719,1,6699,6734
27125,2,6711,6752
17431,1,6734,6761
15300,0,6741,6763
23327,2,6752,6797
19487,1,6761,6793
19030,0,6763,6805
15557,1,6793,6826
20023,2,6797,6826
16125,0,6805,6843
16282,1,6826,6856
21172,2,6826,6851
12363,0,6843,6885
29440,2,6851,6900
16375,1,6856,6899
11171,0,6885,6890
16764,0,6890,6920
17286,1,6899,6936
20566,2,6900,6939
10026,0,6920,6955
17575,1,6936,6957
27714,2,6939,6986
13897,0,6955,7004
18460,1,6957,6967
11866,1,6967,7008
21274,2,6986,7016
10732,0,7004,7038
12655,1,7008,7016
18251,1,7016,7056
23073,2,7016,7040
17543,0,7038,7083
27133,2,7040,7069
14343,1,7056,7089
27091,2,7069,7088
13900,0,7083,7124
25284,2,7088,7130
19047,1,7089,7118
18822,1,7118,7154
14688,0,7124,7137
26562,2,7130,7159
18379,0,7137,7180
10436,1,7154,7201
27562,2,7159,7178
25349,2,7178,7210
10402,0,7180,7225
10543,1,7201,7212
22926,2,7210,7234
21378,1,7212,7262
16082,0,7225,7268
26456,2,7234,7282
27338,1,7262,7310
13248,0,7268,7308
29483,2,7282,7289
23265,2,7289,7312
13622,0,7308,7327
20198,1,7310,7348
25297,2,7312,7330
21496,0,7327,7361
25544,2,7330,7359
21613,1,7348,7363
24934,2,7359,7403
23833,0,7361,7371
25269,1,7363,7411
22865,0,7371,7421
25958,2,7403,7447
28196,1,7411,7453
26877,0,7421,7443
25424,0,7443,7472
29644,2,7447,7490
28656,1,7453,7498
21933,0,7472,7513
21601,2,7490,7495
22681,2,7495,7544
24062,1,7498,7541
22090,0,7513,7563
25162,1,7541,7565
26921,2,7544,7589
25301,0,7563,7598
26664,1,7565,7602
27517,2,7589,7638
20048,0,7598,7633
25014,1,7602,7637
21625,0,7633,7671
28998,1,7637,7683
26384,2,7638,7652
27025,2,7652,7670
20773,2,7670,7686
29980,0,7671,7707
26126,1,7683,7732
22038,2,7686,7731
22762,0,7707,7756
24541,2,7731,7778
26124,1,7732,7781
25361,0,7756,7801
26727,2,7778,7828
27294,1,7781,7831
20827,0,7801,7822
23004,0,7822,7858
26544,2,7828,7864
29602,1,7831,7853
29321,1,7853,7887
27093,0,7858,7886
29175,2,7864,7906
27220,0,7886,7907
24175,1,7887,7935
29410,2,7906,7945
27602,0,7907,7940
28939,1,7935,7977
27215,0,7940,7990
26906,2,7945,7993
26209,1,7977,8019
29355,0,7990,8032
29792,2,7993,8024
25724,1,8019,8057
27785,2,8024,8032
29405,0,8032,8080
28460,2,8032,8076
28703,1,8057,8104
28777,2,8076,8117
21726,0,8080,8107
20766,1,8104,8134
27077,0,8107,8144
27913,2,8117,8128
29501,2,8128,8171
22132,1,8134,8172
22940,0,8144,8171
23616,0,8171,8220
20818,2,8171,8217
21211,1,8172,8214
22749,1,8214,8245
26824,2,8217,8267
20786,0,8220,8265
26772,1,8245,8283
29224,0,8265,8311
25985,2,8267,8298
22322,1,8283,8322
20130,2,8298,8340
21047,0,8311,8327
25648,1,8322,8353
27982,0,8327,8353
20860,2,8340,8381
20872,1,8353,8391
24244,0,8353,8397
25323,2,8381,8423
29877,1,8391,8429
27542,0,8397,8439
20007,2,8423,8457
23392,1,8429,8466
20698,0,8439,8454
21834,0,8454,8504
20937,2,8457,8487
21540,1,8466,8511
21440,2,8487,8524
21382,0,8504,8541
24168,1,8511,8553
22604,2,8524,8554
23335,0,8541,8576
24962,1,8553,8599
24359,2,8554,8574
26017,2,8574,8616
29348,0,8576,8604
28263,1,8599,8644
29864,0,8604,8635
25508,2,8616,8641
20611,0,8635,8659
28044,2,8641,8686
28568,1,8644,8693
21497,0,8659,8702
25052,2,8686,8730
24024,1,8693,8724
27687,0,8702,8724
24566,1,8724,8731
24318,0,8724,8752
25628,2,8730,8736
24828,1,8731,8740
29360,2,8736,8762
27629,1,8740,8774
25438,0,8752,8785
20999,2,8762,8795
23825,1,8774,8821
25449,0,8785,8834
21715,2,8795,8819
26350,2,8819,8854
21529,1,8821,8849
24855,0,8834,8864
21688,1,8849,8885
23350,2,8854,8872
20423,0,8864,8884
23440,2,8872,8894
22888,0,8884,8923
22601,1,8885,8893
21130,1,8893,8927
25158,2,8894,8918
28578,2,8918,8949
23051,0,8923,8973
24911,1,8927,8965
28866,2,8949,8982
25089,1,8965,8998
22311,0,8973,8995
21310,2,8982,8995
21353,0,8995,9026
22004,2,8995,9025
27295,1,8998,9033
26123,2,9025,9030
25980,0,9026,9073
24679,2,9030,9077
29805,1,9033,9078
26489,0,9073,9094
26197,2,9077,9127
29972,1,9078,9109
27627,0,9094,9139
22274,1,9109,9140
25376,2,9127,9170
26225,0,9139,9173
25663,1,9140,9185
29217,2,9170,9193
29083,0,9173,9191
23768,1,9185,9220
26889,0,9191,9205
25588,2,9193,9243
26951,0,9205,9255
25418,1,9220,9270
27400,2,9243,9282
29435,0,9255,9268
25866,0,9268,9315
22608,1,9270,9294
22208,2,9282,9318
28661,1,9294,9332
28724,0,9315,9357
23006,2,9318,9339
23178,1,9332,9363
21136,2,9339,9357
24127,0,9357,9396
27256,2,9357,9391
22482,1,9363,9411
22760,2,9391,9409
25486,0,9396,9431
22643,2,9409,9442
28586,1,9411,9436
21622,0,9431,9476
20088,1,9436,9470
28765,2,9442,9456
20506,2,9456,9504
24724,1,9470,9484
29413,0,9476,9510
20559,1,9484,9533
26766,2,9504,9539
24598,0,9510,9558
24205,1,9533,9540
23629,2,9539,9561
27622,1,9540,9548
20075,1,9548,9561
25838,0,9558,9580
20794,1,9561,9608
29495,2,9561,9594
26437,0,9580,9606
20317,2,9594,9640
21167,0,9606,9653
29589,1,9608,9655
29441,2,9640,9672
25879,0,9653,9666
26585,1,9655,9670
22221,0,9666,9708
20314,1,9670,9682
20740,2,9672,9681
22844,2,9681,9712
26987,1,9682,9713
20661,0,9708,9733
23055,2,9712,9730
23576,1,9713,9758
20775,2,9730,9755
27642,0,9733,9747
20416,0,9747,9770
20549,2,9755,9803
20417,1,9758,9799
23536,0,9770,9806
28566,1,9799,9835
27739,2,9803,9838
21233,0,9806,9846
23893,1,9835,9854
31821,2,9838,9861
25031,0,9846,9877
28720,1,9854,9885
34954,2,9861,9880
21067,0,9877,9915
31489,2,9880,9913
21869,1,9885,9932
36763,2,9913,9963
23678,0,9915,9961
22180,1,9932,9959
27939,1,9959,10002
24609,0,9961,9983
38320,2,9963,10010
20944,0,9983,10033
26479,1,10002,10050
37635,2,10010,10029
37058,2,10029,10056
21698,0,10033,10083
29837,1,10050,10098
32187,2,10056,10072
30608,2,10072,10102
24340,0,10083,10122
24942,1,10098,10121
35184,2,10102,10125
21163,1,10121,10149
26249,0,10122,10129
36626,2,10125,10162
29002,0,10129,10176
21493,1,10149,10198
30093,2,10162,10175
38402,2,10175,10222
21282,0,10176,10187
21889,0,10187,10237
26892,1,10198,10246
32024,2,10222,10271
26417,0,10237,10287
28957,1,10246,10283
33903,2,10271,10313
21315,1,10283,10316
20630,0,10287,10337
33513,2,10313,10359
28243,1,10316,10351
20726,0,10337,10370
26873,1,10351,10363
35027,2,10359,10386
23459,1,10363,10407
22757,0,10370,10410
35058,2,10386,10424
29722,1,10407,10442
26636,0,10410,10424
35702,0,10424,10474
30331,2,10424,10463
20833,1,10442,10478
33606,2,10463,10471
36465,2,10471,10489
39218,0,10474,10516
25472,1,10478,10517
32914,2,10489,10526
34308,0,10516,10557
22212,1,10517,10542
38113,2,10526,10556
20474,1,10542,10574
31771,2,10556,10573
34973,0,10557,10583
37526,2,10573,10614
28905,1,10574,10617
38750,0,10583,10618
36269,2,10614,10661
27222,1,10617,10638
39595,0,10618,10629
39176,0,10629,10679
20123,1,10638,10662
38932,2,10661,10701
26733,1,10662,10703
34498,0,10679,10713
33316,2,10701,10742
28699,1,10703,10742
38343,0,10713,10762
28341,1,10742,10786
31797,2,10742,10761
31118,2,10761,10796
31666,0,10762,10796
29095,1,10786,10819
39391,0,10796,10826
33438,2,10796,10820
25406,1,10819,10845
34344,2,10820,10842
39494,0,10826,10876
38725,2,10842,10888
26180,1,10845,10864
27915,1,10864,10890
30818,0,10876,10914
39698,2,10888,10905
25461,1,10890,10916
30390,2,10905,10927
35480,0,10914,10960
26665,1,10916,10933
33107,2,10927,10937
27461,1,10933,10977
34023,2,10937,10978
36137,0,10960,10977
27663,1,10977,11022
36840,0,10977,11006
32128,2,10978,10992
36551,2,10992,11029
37760,0,11006,11033
28877,1,11022,11068
38981,2,11029,11055
38560,0,11033,11081
33983,2,11055,11103
27786,1,11068,11075
31693,1,11075,11099
32997,0,11081,11116
34179,1,11099,11127
30283,2,11103,11144
36850,0,11116,11155
38368,1,11127,11142
35064,1,11142,11188
30644,2,11144,11175
34045,0,11155,11195
31958,2,11175,11212
34331,1,11188,11222
30838,0,11195,11234
39478,2,11212,11253
31635,1,11222,11262
37778,0,11234,11283
33093,2,11253,11275
30332,1,11262,11299
33617,2,11275,11285
39224,0,11283,11290
33850,2,11285,11304
39916,0,11290,11340
30898,1,11299,11331
37047,2,11304,11354
36082,1,11331,11380
34826,0,11340,11360
38677,2,11354,11397
33584,0,11360,11404
37792,1,11380,11418
39320,2,11397,11420
39097,0,11404,11413
36968,0,11413,11456
30549,1,11418,11459
34429,2,11420,11464
32581,0,11456,11484
31916,1,11459,11500
38168,2,11464,11488
34409,0,11484,11512
39403,2,11488,11499
33760,2,11499,11523
30483,1,11500,11550
38390,0,11512,11558
35077,2,11523,11528
30146,2,11528,11571
34364,1,11550,11590
36050,0,11558,11604
35018,2,11571,11593
36202,1,11590,11610
39960,2,11593,11639
35034,0,11604,11623
39815,1,11610,11660
30184,0,11623,11666
30882,2,11639,11682
34662,1,11660,11710
38826,0,11666,11703
31362,2,11682,11705
39790,0,11703,11716
35665,2,11705,11752
37950,1,11710,11739
31247,0,11716,11764
38427,1,11739,11788
32481,2,11752,11797
35932,0,11764,11800
33342,1,11788,11797
31663,1,11797,11808
32598,2,11797,11845
38435,0,11800,11823
30435,1,11808,11855
33568,0,11823,11843
33322,0,11843,11865
35948,2,11845,11893
30658,1,11855,11889
39741,0,11865,11877
33171,0,11877,11927
33032,1,11889,11930
34625,2,11893,11936
30563,0,11927,11969
34403,1,11930,11966
37875,2,11936,11968
39994,1,11966,12015
34004,2,11968,11990
33938,0,11969,12012
31354,2,11990,12038
38408,0,12012,12046
31334,1,12015,12052
35272,2,12038,12054
32553,0,12046,12073
34044,1,12052,12076
38410,2,12054,12068
35310,2,12068,12116
31769,0,12073,12117
37077,1,12076,12084
36315,1,12084,12089
37811,1,12089,12129
35187,2,12116,12155
33985,0,12117,12166
35127,1,12129,12149
32686,1,12149,12181
34430,2,12155,12200
34994,0,12166,12171
34059,0,12171,12212
36369,1,12181,12226
30020,2,12200,12249
35192,0,12212,12262
38158,1,12226,12274
31414,2,12249,12277
36112,0,12262,12285
31020,1,12274,12314
34953,2,12277,12315
38327,0,12285,12324
30139,1,12314,12362
36965,2,12315,12346
38545,0,12324,12371
32276,2,12346,12358
31568,2,12358,12372
32483,1,12362,12394
36760,0,12371,12411
33221,2,12372,12399
34845,1,12394,12430
35773,2,12399,12447
37123,0,12411,12442
35511,1,12430,12471
39559,0,12442,12468
38985,2,12447,12462
39888,2,12462,12474
32221,0,12468,12479
33069,1,12471,12497
32411,2,12474,12501
33278,0,12479,12520
33965,1,12497,12511
37089,2,12501,12548
38061,1,12511,12519
35156,1,12519,12566
35931,0,12520,12563
38143,2,12548,12579
34167,0,12563,12600
31615,1,12566,12593
37879,2,12579,12609
39513,1,12593,12617
34923,0,12600,12644
37021,2,12609,12657
30411,1,12617,12647
37707,0,12644,12669
36222,1,12647,12675
37148,2,12657,12700
32897,0,12669,12703
39175,1,12675,12705
30733,2,12700,12731
32060,0,12703,12752
30765,1,12705,12750
34603,2,12731,12767
37161,1,12750,12784
34103,0,12752,12790
39443,2,12767,12807
38037,1,12784,12834
34868,0,12790,12797
32807,0,12797,12837
36766,2,12807,12831
37289,2,12831,12879
35078,1,12834,12876
33098,0,12837,12871
32742,0,12871,12909
36776,1,12876,12911
38783,2,12879,12905
31948,2,12905,12955
36921,0,12909,12935
35014,1,12911,12942
38356,0,12935,12963
31733,1,12942,12976
33893,2,12955,12977
36144,0,12963,13004
33271,1,12976,13020
36898,2,12977,12996
39201,2,12996,13044
38172,0,13004,13043
39627,1,13020,13049
32001,0,13043,13084
41635,2,13044,13058
36842,1,13049,13083
45332,2,13058,13063
40307,2,13063,13091
31689,1,13083,13101
36869,0,13084,13128
42675,2,13091,13140
38921,1,13101,13147
31816,0,13128,13176
43712,2,13140,13177
35911,1,13147,13189
33289,0,13176,13214
47102,2,13177,13218
39847,1,13189,13214
33402,1,13214,13246
36324,0,13214,13238
46290,2,13218,13252
35723,0,13238,13262
33835,1,13246,13295
42351,2,13252,13289
37195,0,13262,13277
35354,0,13277,13314
46910,2,13289,13308
38010,1,13295,13321
41482,2,13308,13321
36283,0,13314,13363
33766,1,13321,13345
41793,2,13321,13366
34452,1,13345,13358
35254,1,13358,13397
32467,0,13363,13384
46594,2,13366,13393
34292,0,13384,13418
48010,2,13393,13434
38987,1,13397,13434
39638,0,13418,13452
39686,1,13434,13449
49969,2,13434,13443
40948,2,13443,13476
30337,1,13449,13488
32881,0,13452,13496
41309,2,13476,13519
32509,1,13488,13529
36585,0,13496,13522
44327,2,13519,13569
39909,0,13522,13552
39786,1,13529,13569
35193,0,13552,13593
30425,1,13569,13618
44570,2,13569,13617
30090,0,13593,13621
47705,2,13617,13635
39635,1,13618,13662
31555,0,13621,13635
39701,0,13635,13681
40323,2,13635,13666
31395,1,13662,13674
44611,2,13666,13679
35575,1,13674,13703
47611,2,13679,13694
37135,0,13681,13706
46560,2,13694,13712
38991,1,13703,13734
31108,0,13706,13731
42403,2,13712,13759
33704,0,13731,13777
34131,1,13734,13745
37260,1,13745,13778
41162,2,13759,13766
46411,2,13766,13807
36418,0,13777,13810
30294,1,13778,13815
47210,2,13807,13845
30104,0,13810,13836
39819,1,13815,13828
35595,1,13828,13849
31271,0,13836,13884
48444,2,13845,13885
31855,1,13849,13884
30178,0,13884,13921
39950,1,13884,13894
44532,2,13885,13932
36256,1,13894,13916
35373,1,13916,13966
30868,0,13921,13959
45786,2,13932,13973
35253,0,13959,13966
39080,1,13966,14015
37595,0,13966,14012
45482,2,13973,13998
46517,2,13998,14026
35888,0,14012,14062
46437,1,14015,14040
45870,2,14026,14061
40639,1,14040,14072
48821,2,14061,14075
41475,0,14062,14085
45141,1,14072,14113
41023,2,14075,14125
46035,0,14085,14106
44585,0,14106,14140
48570,1,14113,14161
45903,2,14125,14169
42842,0,14140,14182
41841,1,14161,14193
48128,2,14169,14216
45602,0,14182,14216
43941,1,14193,14201
42559,1,14201,14210
45999,1,14210,14254
48813,0,14216,14249
41921,2,14216,14234
41390,2,14234,14269
40474,0,14249,14284
40281,1,14254,14301
49437,2,14269,14311
42950,0,14284,14325
45131,1,14301,14337
43439,2,14311,14347
47376,0,14325,14367
40048,1,14337,14362
49410,2,14347,14392
41794,1,14362,14385
49334,0,14367,14394
48588,1,14385,14397
