task_id,resource_id,start_time,finish_time
25978,0,1570,1577
26094,4,1573,1586
26099,2,1574,1599
26131,0,1577,1599
26193,1,1581,1601
26240,3,1584,1611
26280,4,1586,1624
26704,0,1599,1609
26830,2,1599,1641
27110,1,1601,1638
27207,0,1609,1641
27224,3,1611,1620
27287,3,1620,1643
27347,4,1624,1668
27410,1,1638,1687
27504,0,1641,1666
27581,2,1641,1654
27666,3,1643,1671
27683,2,1654,1675
27728,0,1666,1680
27746,4,1668,1686
27770,3,1671,1715
27792,2,1675,1713
27919,0,1680,1714
27931,4,1686,1722
27959,1,1687,1732
28121,2,1713,1736
28247,0,1714,1743
28255,3,1715,1756
28279,4,1722,1736
28375,1,1732,1771
28388,2,1736,1757
28478,4,1736,1743
28489,0,1743,1772
28544,4,1743,1764
28549,3,1756,1794
28771,2,1757,1792
28825,4,1764,1800
28844,1,1771,1802
28969,0,1772,1804
29019,2,1792,1834
29022,3,1794,1802
29184,4,1800,1818
29213,1,1802,1835
29424,3,1802,1807
29425,0,1804,1826
30304,3,1807,1855
30442,4,1818,1857
30499,0,1826,1847
30633,2,1834,1842
30634,1,1835,1860
30772,2,1842,1860
30792,0,1847,1885
30813,3,1855,1888
31078,4,1857,1873
31186,1,1860,1894
31224,2,1860,1874
31435,4,1873,1892
31743,2,1874,1898
31821,0,1885,1908
32000,3,1888,1904
32008,4,1892,1897
32042,1,1894,1933
32223,4,1897,1929
32280,2,1898,1906
32300,3,1904,1911
32443,2,1906,1953
32495,0,1908,1948
32737,3,1911,1923
32829,3,1923,1953
32912,4,1929,1963
33097,1,1933,1955
33197,0,1948,1982
33264,2,1953,1962
33270,3,1953,1990
33292,1,1955,1979
33504,2,1962,1994
33615,4,1963,1968
33705,4,1968,1993
33811,1,1979,1995
33844,0,1982,1996
33945,3,1990,2036
34071,4,1993,1998
34118,2,1994,2028
34121,1,1995,2043
34134,0,1996,2031
34297,4,1998,2039
34306,2,2028,2073
34397,0,2031,2074
34508,3,2036,2073
34545,4,2039,2074
34639,1,2043,2071
34644,1,2071,2113
34677,2,2073,2108
34720,3,2073,2119
34735,0,2074,2103
34766,4,2074,2093
34771,4,2093,2098
34925,4,2098,2141
35022,0,2103,2135
35135,2,2108,2118
35178,1,2113,2118
35237,1,2118,2150
35289,2,2118,2159
35516,3,2119,2135
35587,0,2135,2166
35637,3,2135,2183
35642,4,2141,2148
35645,4,2148,2178
35814,1,2150,2172
35820,2,2159,2190
35930,0,2166,2193
35946,1,2172,2188
35991,4,2178,2200
36030,3,2183,2199
36046,1,2188,2194
36079,2,2190,2212
36160,0,2193,2222
36163,1,2194,2212
36174,3,2199,2208
36242,4,2200,2215
36272,3,2208,2247
36279,1,2212,2229
36300,2,2212,2253
36335,4,2215,2239
36563,0,2222,2251
36620,1,2229,2275
36645,4,2239,2283
36835,3,2247,2276
36930,0,2251,2287
37210,2,2253,2258
37252,2,2258,2269
37513,2,2269,2308
37549,1,2275,2323
37697,3,2276,2300
37810,4,2283,2323
37834,0,2287,2320
37841,3,2300,2322
37866,2,2308,2331
37974,0,2320,2345
38218,3,2322,2333
38358,1,2323,2328
38385,4,2323,2371
38423,1,2328,2356
38445,2,2331,2362
38547,3,2333,2363
38572,0,2345,2367
38844,1,2356,2383
38868,2,2362,2409
38951,3,2363,2379
39029,0,2367,2391
39085,4,2371,2382
39158,3,2379,2389
39249,4,2382,2399
39283,1,2383,2403
39335,3,2389,2434
39770,0,2391,2432
39855,4,2399,2422
40020,1,2403,2429
40023,2,2409,2438
40232,4,2422,2444
40278,1,2429,2473
40538,0,2432,2450
40628,3,2434,2472
40655,2,2438,2450
40703,4,2444,2493
40715,0,2450,2483
40740,2,2450,2480
40842,3,2472,2503
40849,1,2473,2489
40882,2,2480,2493
40917,0,2483,2524
41049,1,2489,2533
41327,2,2493,2507
41370,4,2493,2533
41495,3,2503,2526
41573,2,2507,2538
41635,0,2524,2538
41654,3,2526,2558
41712,1,2533,2574
41886,4,2533,2539
42086,0,2538,2571
42147,2,2538,2587
42204,4,2539,2561
42220,3,2558,2584
42375,4,2561,2567
42615,4,2567,2584
42744,0,2571,2611
42755,1,2574,2581
42759,1,2581,2623
42800,3,2584,2620
42981,4,2584,2605
43009,2,2587,2616
43079,4,2605,2623
43387,0,2611,2622
43580,2,2616,2625
43716,3,2620,2647
44079,0,2622,2666
44270,1,2623,2657
44360,4,2623,2656
44431,2,2625,2671
44752,3,2647,2684
44860,4,2656,2682
44929,1,2657,2663
44984,1,2663,2679
45148,0,2666,2676
45185,2,2671,2708
45332,0,2676,2681
45402,1,2679,2717
45539,0,2681,2696
45540,4,2682,2691
45562,3,2684,2696
45658,4,2691,2740
45713,0,2696,2736
45949,3,2696,2720
46107,2,2708,2758
46242,1,2717,2751
46437,3,2720,2745
46663,0,2736,2766
46749,4,2740,2759
47177,3,2745,2792
47245,1,2751,2768
47317,2,2758,2808
47605,4,2759,2804
48153,0,2766,2780
48559,1,2768,2775
48812,1,2775,2813
49070,0,2780,2803
49084,3,2792,2816
49336,0,2803,2813
49415,4,2804,2830
49505,2,2808,2848
49594,0,2813,2840
49691,1,2813,2855
49811,3,2816,2848
50090,4,2830,2835
50263,4,2835,2863
50307,0,2840,2872
50389,2,2848,2874
50480,3,2848,2866
50495,1,2855,2872
50580,4,2863,2872
50708,3,2866,2909
50871,0,2872,2905
51086,1,2872,2877
51134,4,2872,2885
51190,2,2874,2892
51364,1,2877,2927
51474,4,2885,2906
51584,2,2892,2931
51786,0,2905,2946
51800,4,2906,2918
51837,3,2909,2943
51864,4,2918,2954
51917,1,2927,2967
51978,2,2931,2964
52049,3,2943,2963
52120,0,2946,2963
52194,4,2954,3002
52218,0,2963,2995
52299,3,2963,3007
52316,2,2964,3002
52450,1,2967,3005
52797,0,2995,3043
52803,2,3002,3039
53054,4,3002,3028
53293,1,3005,3051
53388,3,3007,3034
53513,4,3028,3056
53587,3,3034,3071
53792,2,3039,3064
53894,0,3043,3059
53924,1,3051,3073
53954,4,3056,3086
53959,0,3059,3094
54113,2,3064,3088
54116,3,3071,3094
54320,1,3073,3112
54435,4,3086,3132
54492,2,3088,3128
54529,0,3094,3120
54551,3,3094,3117
54565,1,3112,3121
54627,3,3117,3148
54646,0,3120,3165
54669,1,3121,3130
54741,2,3128,3178
54772,1,3130,3143
54849,4,3132,3177
55015,1,3143,3159
55107,3,3148,3197
55340,1,3159,3197
55373,0,3165,3201
55615,4,3177,3183
55637,2,3178,3201
55777,4,3183,3192
55788,4,3192,3210
55845,1,3197,3205
55963,3,3197,3230
56034,0,3201,3221
56050,2,3201,3239
56081,1,3205,3243
56245,4,3210,3218
56343,4,3218,3258
56358,0,3221,3267
56415,3,3230,3249
56515,2,3239,3248
56699,1,3243,3273
56738,2,3248,3272
56740,3,3249,3274
56750,4,3258,3307
57159,0,3267,3282
57335,2,3272,3297
57382,1,3273,3311
57425,3,3274,3306
57468,0,3282,3331
57547,2,3297,3310
57796,3,3306,3331
57877,4,3307,3328
57983,2,3310,3358
58013,1,3311,3318
58275,1,3318,3352
58383,4,3328,3375
58473,0,3331,3366
58702,3,3331,3373
58707,1,3352,3375
58816,2,3358,3386
58933,0,3366,3389
59030,3,3373,3395
59103,1,3375,3390
59432,4,3375,3414
59473,2,3386,3393
59475,0,3389,3431
59501,1,3390,3405
59567,2,3393,3419
59690,3,3395,3424
59751,1,3405,3414
59779,1,3414,3452
59886,4,3414,3433
59980,2,3419,3445
60040,3,3424,3455
60103,0,3431,3470
60168,4,3433,3456
60255,2,3445,3488
60258,1,3452,3490
60276,3,3455,3500
60425,4,3456,3505
60441,0,3470,3499
60478,2,3488,3503
60543,1,3490,3508
60706,0,3499,3509
60732,3,3500,3506
60880,2,3503,3513
60904,4,3505,3514
60934,3,3506,3534
60950,1,3508,3520
60989,0,3509,3529
61062,2,3513,3548
61136,4,3514,3528
61169,1,3520,3562
61300,4,3528,3560
61389,0,3529,3543
61516,3,3534,3578
61592,0,3543,3580
61794,2,3548,3578
61812,4,3560,3572
61831,1,3562,3577
62074,4,3572,3617
62127,1,3577,3614
62142,2,3578,3613
62200,3,3578,3594
62226,0,3580,3602
62289,3,3594,3619
62320,0,3602,3624
62339,2,3613,3620
62536,1,3614,3660
62689,4,3617,3638
62873,3,3619,3666
62875,2,3620,3661
62919,0,3624,3663
62927,4,3638,3648
63019,4,3648,3663
63697,1,3660,3672
63851,2,3661,3681
63856,0,3663,3672
64182,4,3663,3677
64199,3,3666,3699
64232,0,3672,3690
64299,1,3672,3721
64356,4,3677,3716
64428,2,3681,3700
64440,0,3690,3726
64651,3,3699,3739
64663,2,3700,3731
64766,4,3716,3763
64914,1,3721,3739
64932,0,3726,3732
65078,2,3731,3741
65278,0,3732,3747
65376,1,3739,3789
65525,3,3739,3767
65687,2,3741,3755
65712,0,3747,3766
65769,2,3755,3784
66090,4,3763,3781
66131,0,3766,3812
66181,3,3767,3798
66247,4,3781,3818
66400,2,3784,3805
66415,1,3789,3809
66505,3,3798,3833
66509,2,3805,3843
66588,1,3809,3831
66623,0,3812,3817
66766,0,3817,3856
66908,4,3818,3863
67147,1,3831,3877
67381,3,3833,3841
67670,3,3841,3884
67720,2,3843,3853
67768,2,3853,3899
67829,0,3856,3890
67942,4,3863,3870
67981,4,3870,3899
68119,1,3877,3888
68244,3,3884,3920
68272,1,3888,3921
68339,0,3890,3931
68376,2,3899,3945
68461,4,3899,3915
68548,4,3915,3954
68567,3,3920,3969
68625,1,3921,3969
68658,0,3931,3981
68997,2,3945,3959
69321,4,3954,3960
69348,2,3959,4008
69571,4,3960,3980
69716,1,3969,4008
69758,3,3969,4018
69761,4,3980,3990
69863,0,3981,4020
69879,4,3990,4036
70090,1,4008,4040
70131,2,4008,4021
70226,3,4018,4039
70273,0,4020,4045
70297,2,4021,4070
70384,4,4036,4071
70488,3,4039,4085
70539,1,4040,4058
70664,0,4045,4093
70679,1,4058,4094
70750,2,4070,4092
70827,4,4071,4121
70844,3,4085,4116
70926,2,4092,4106
71010,0,4093,4118
71100,1,4094,4140
71115,2,4106,4129
71160,3,4116,4127
71169,0,4118,4139
71319,4,4121,4133
71516,3,4127,4140
71527,2,4129,4158
71657,4,4133,4173
71716,0,4139,4169
71739,1,4140,4149
71778,3,4140,4183
71808,1,4149,4182
71929,2,4158,4207
72273,0,4169,4187
72457,4,4173,4186
72507,1,4182,4216
72766,3,4183,4194
72770,4,4186,4235
72871,0,4187,4231
72993,3,4194,4220
73051,2,4207,4224
73204,1,4216,4261
73232,3,4220,4235
73450,2,4224,4238
73463,0,4231,4270
73695,3,4235,4279
73796,4,4235,4278
73879,2,4238,4246
73901,2,4246,4288
74053,1,4261,4297
74170,0,4270,4319
74203,4,4278,4287
74270,3,4279,4324
74302,4,4287,4318
74384,2,4288,4316
74607,1,4297,4328
74639,2,4316,4355
74862,4,4318,4345
75029,0,4319,4326
75091,3,4324,4333
75234,0,4326,4365
75273,1,4328,4373
75498,3,4333,4350
75504,4,4345,4366
75524,3,4350,4366
75586,2,4355,4371
75617,0,4365,4386
75678,3,4366,4380
75775,4,4366,4377
75800,2,4371,4393
76133,1,4373,4419
76314,4,4377,4385
76385,3,4380,4392
76400,4,4385,4411
76437,0,4386,4396
76465,3,4392,4420
76474,2,4393,4400
76509,0,4396,4409
76668,2,4400,4429
76775,0,4409,4429
76906,4,4411,4423
76916,1,4419,4450
77159,3,4420,4468
77200,4,4423,4469
77416,0,4429,4443
77564,2,4429,4439
77738,2,4439,4472
77867,0,4443,4468
77946,1,4450,4462
77954,1,4462,4510
78153,0,4468,4512
78157,3,4468,4479
78428,4,4469,4507
78469,2,4472,4491
78639,3,4479,4491
78745,2,4491,4524
78936,3,4491,4506
78979,3,4506,4519
79334,4,4507,4545
79414,1,4510,4552
79494,0,4512,4529
79527,3,4519,4536
79564,2,4524,4546
80042,0,4529,4557
80125,3,4536,4579
80184,4,4545,4564
80244,2,4546,4565
80313,1,4552,4590
80446,0,4557,4600
80502,4,4564,4605
80585,2,4565,4601
80771,3,4579,4627
80811,1,4590,4607
80813,0,4600,4611
80844,2,4601,4644
80948,4,4605,4620
81009,1,4607,4615
81151,0,4611,4642
81199,1,4615,4654
81223,4,4620,4647
81357,3,4627,4661
81363,0,4642,4676
81371,2,4644,4667
81816,4,4647,4688
81840,1,4654,4684
81847,3,4661,4706
82318,2,4667,4711
82344,0,4676,4710
82451,1,4684,4734
82526,4,4688,4712
82532,3,4706,4734
82583,0,4710,4730
82785,2,4711,4744
82854,4,4712,4751
83126,0,4730,4770
83170,1,4734,4769
83249,3,4734,4746
83279,2,4744,4767
83328,3,4746,4795
83547,4,4751,4768
83786,2,4767,4798
83808,4,4768,4789
83833,1,4769,4819
84005,0,4770,4795
84261,4,4789,4796
84291,0,4795,4801
84478,3,4795,4838
84640,4,4796,4835
84682,2,4798,4803
84851,0,4801,4820
84906,2,4803,4848
85070,1,4819,4834
85207,0,4820,4845
85261,1,4834,4880
85294,4,4835,4876
85325,3,4838,4861
85395,0,4845,4859
85474,2,4848,4895
85661,0,4859,4864
85805,3,4861,4900
85840,0,4864,4869
85908,0,4869,4897
85912,4,4876,4915
86065,1,4880,4886
86110,1,4886,4912
86131,2,4895,4941
86159,0,4897,4944
86214,3,4900,4919
86479,1,4912,4946
86508,4,4915,4956
86529,3,4919,4945
86728,2,4941,4954
86946,0,4944,4970
87008,3,4945,4950
87075,1,4946,4966
87196,3,4950,4992
87231,2,4954,4990
87239,4,4956,4986
87257,1,4966,4972
87469,0,4970,5000
87525,1,4972,5015
87559,4,4986,5015
87581,2,4990,5016
87600,3,4992,5037
87640,0,5000,5033
87992,1,5015,5064
88081,4,5015,5044
88290,2,5016,5025
88294,2,5025,5040
88513,0,5033,5065
88658,3,5037,5078
88741,2,5040,5061
88859,4,5044,5077
89101,2,5061,5109
89146,1,5064,5093
89147,0,5065,5105
89833,4,5077,5111
89859,3,5078,5096
89938,1,5093,5100
90054,3,5096,5139
90122,1,5100,5122
90337,0,5105,5151
90432,2,5109,5117
90586,4,5111,5155
90663,2,5117,5143
90756,1,5122,5170
90847,3,5139,5172
90981,2,5143,5191
90996,0,5151,5196
91061,4,5155,5204
91154,1,5170,5195
91179,3,5172,5194
91353,2,5191,5224
91455,3,5194,5211
91468,1,5195,5201
91514,0,5196,5232
91561,1,5201,5240
91606,4,5204,5230
91645,3,5211,5236
91722,2,5224,5229
91836,2,5229,5237
91880,4,5230,5238
92021,0,5232,5249
92072,3,5236,5250
92132,2,5237,5286
92170,4,5238,5287
92535,1,5240,5276
92730,0,5249,5259
92795,3,5250,5268
92847,0,5259,5306
92952,3,5268,5296
93045,1,5276,5294
93078,2,5286,5333
93226,4,5287,5296
93271,1,5294,5332
93349,3,5296,5339
93379,4,5296,5308
93434,0,5306,5346
93511,4,5308,5352
93527,1,5332,5344
93589,2,5333,5348
93751,3,5339,5371
93868,1,5344,5364
93985,0,5346,5354
94043,2,5348,5375
94430,4,5352,5367
94668,0,5354,5367
94803,1,5364,5387
94910,0,5367,5407
95009,4,5367,5416
95315,3,5371,5389
95332,2,5375,5401
95353,1,5387,5398
95363,3,5389,5418
95522,1,5398,5437
95542,2,5401,5446
95732,0,5407,5443
96031,4,5416,5449
96095,3,5418,5462
96142,1,5437,5460
96384,0,5443,5487
96434,2,5446,5476
96492,4,5449,5469
96586,1,5460,5482
96592,3,5462,5488
96689,4,5469,5474
96697,4,5474,5502
96754,2,5476,5514
96946,1,5482,5510
97194,0,5487,5531
97206,3,5488,5527
97216,4,5502,5550
97235,1,5510,5559
97251,2,5514,5532
97281,3,5527,5541
97347,0,5531,5575
97449,2,5532,5565
97460,3,5541,5586
97725,4,5550,5587
97817,1,5559,5591
97861,2,5565,5585
97953,0,5575,5613
97961,2,5585,5611
98067,3,5586,5634
98082,4,5587,5630
98182,1,5591,5641
98629,2,5611,5639
98736,0,5613,5627
98981,0,5627,5671
99014,4,5630,5669
99175,3,5634,5667
99562,2,5639,5652
99592,1,5641,5671
99679,2,5652,5671
99858,3,5667,5703
99958,4,5669,5690
35,0,5671,5689
217,1,5671,5716
223,2,5671,5703
234,0,5689,5696
271,4,5690,5707
577,0,5696,5737
756,2,5703,5725
788,3,5703,5723
851,4,5707,5747
1026,1,5716,5764
1096,3,5723,5770
1203,2,5725,5764
1236,0,5737,5764
1335,4,5747,5783
1437,0,5764,5793
1444,1,5764,5805
1561,2,5764,5776
1564,3,5770,5798
1648,2,5776,5790
1671,4,5783,5804
1674,2,5790,5822
1746,0,5793,5832
1830,3,5798,5813
2003,4,5804,5852
2165,1,5805,5822
2209,3,5813,5834
2389,1,5822,5832
2409,2,5822,5836
2523,0,5832,5866
2832,1,5832,5860
3018,3,5834,5884
3156,2,5836,5850
3289,2,5850,5866
3312,4,5852,5879
3412,1,5860,5878
3484,0,5866,5886
3660,2,5866,5909
3668,1,5878,5914
3858,4,5879,5913
3964,3,5884,5927
3969,0,5886,5917
4119,2,5909,5952
4231,4,5913,5942
4339,1,5914,5919
4603,0,5917,5930
4949,1,5919,5941
4962,3,5927,5970
5070,0,5930,5960
5143,1,5941,5968
5234,4,5942,5963
5241,2,5952,5963
5392,0,5960,6006
5423,2,5963,5981
5800,4,5963,5984
5943,1,5968,6004
6212,3,5970,5992
6335,2,5981,5992
6374,4,5984,6010
6510,2,5992,6019
6548,3,5992,6007
6635,1,6004,6015
6642,0,6006,6018
6785,3,6007,6025
6799,4,6010,6049
6880,1,6015,6040
6881,0,6018,6032
6921,2,6019,6039
7004,3,6025,6075
7232,0,6032,6040
7276,2,6039,6052
7370,0,6040,6070
7626,1,6040,6082
7647,4,6049,6072
7658,2,6052,6100
7753,0,6070,6082
7759,4,6072,6107
7818,3,6075,6113
8241,0,6082,6112
8374,1,6082,6119
8392,2,6100,6111
8450,4,6107,6157
8512,2,6111,6124
8629,0,6112,6138
8738,3,6113,6141
8770,1,6119,6143
8878,2,6124,6148
8895,0,6138,6172
8900,3,6141,6155
9007,1,6143,6171
9205,2,6148,6171
9346,3,6155,6182
9385,4,6157,6204
9400,1,6171,6219
9528,2,6171,6197
9915,0,6172,6222
10199,3,6182,6225
10350,2,6197,6205
10433,4,6204,6232
10615,2,6205,6254
10686,1,6219,6237
10690,0,6222,6260
10712,3,6225,6244
10759,4,6232,6261
10852,1,6237,6284
10896,3,6244,6270
11085,2,6254,6282
11157,0,6260,6265
11233,4,6261,6283
11254,0,6265,6312
11264,3,6270,6315
11325,2,6282,6320
11358,4,6283,6332
11454,1,6284,6329
11556,0,6312,6340
11567,3,6315,6340
11581,2,6320,6366
11674,1,6329,6373
11690,4,6332,6365
11691,0,6340,6363
12090,3,6340,6345
12184,3,6345,6371
12272,0,6363,6410
12305,4,6365,6407
12313,2,6366,6405
12470,3,6371,6408
12666,1,6373,6395
12753,1,6395,6402
12798,1,6402,6443
12847,2,6405,6438
12942,4,6407,6423
13110,3,6408,6437
13117,0,6410,6420
13171,0,6420,6449
13202,4,6423,6431
13607,4,6431,6448
13646,3,6437,6453
13732,2,6438,6461
13769,1,6443,6459
13875,4,6448,6495
14044,0,6449,6462
14073,3,6453,6472
14230,1,6459,6466
14490,2,6461,6497
14554,0,6462,6488
14661,1,6466,6481
14844,3,6472,6514
15081,1,6481,6490
15110,0,6488,6508
15115,1,6490,6519
15222,4,6495,6537
15231,2,6497,6506
15292,2,6506,6551
15420,0,6508,6538
15630,3,6514,6523
15677,1,6519,6530
15726,3,6523,6559
15827,1,6530,6565
15860,4,6537,6576
15940,0,6538,6583
16066,2,6551,6578
16092,3,6559,6584
16166,1,6565,6584
16350,4,6576,6584
16369,2,6578,6624
16486,0,6583,6631
16499,1,6584,6608
16599,3,6584,6614
16634,4,6584,6613
16781,1,6608,6649
16921,4,6613,6655
17518,3,6614,6628
17727,2,6624,6674
17728,3,6628,6638
17851,0,6631,6653
17860,3,6638,6648
18044,3,6648,6689
18065,1,6649,6662
18075,0,6653,6691
18573,4,6655,6671
18843,1,6662,6692
18893,4,6671,6697
18894,2,6674,6682
19053,2,6682,6689
19088,2,6689,6715
19143,3,6689,6701
19150,0,6691,6731
19156,1,6692,6724
19166,4,6697,6717
19243,3,6701,6735
19368,2,6715,6735
19418,4,6717,6762
19456,1,6724,6742
19533,0,6731,6748
19577,2,6735,6769
19603,3,6735,6747
19632,1,6742,6779
19642,3,6747,6773
20127,0,6748,6778
20144,4,6762,6802
20463,2,6769,6785
20502,3,6773,6779
20694,0,6778,6785
20715,1,6779,6827
20756,3,6779,6799
21061,0,6785,6816
21115,2,6785,6820
21244,3,6799,6833
21326,4,6802,6849
21339,0,6816,6856
21378,2,6820,6870
21431,1,6827,6854
21496,3,6833,6867
21619,4,6849,6899
21942,1,6854,6875
22182,0,6856,6870
22195,3,6867,6880
22676,0,6870,6902
22747,2,6870,6915
22774,1,6875,6920
22786,3,6880,6909
22871,4,6899,6947
22899,0,6902,6944
22938,3,6909,6950
23095,2,6915,6957
23185,1,6920,6970
23245,0,6944,6949
23412,4,6947,6969
23573,0,6949,6972
23614,3,6950,6956
23680,3,6956,6989
23715,2,6957,7005
23755,4,6969,6989
23833,1,6970,6980
24028,0,6972,6982
24040,1,6980,6997
24299,0,6982,7032
24439,3,6989,7010
24513,4,6989,7003
24584,1,6997,7020
24586,4,7003,7010
24737,2,7005,7037
24773,3,7010,7015
24824,4,7010,7035
25019,3,7015,7047
25112,1,7020,7063
25213,0,7032,7063
25352,4,7035,7043
25374,2,7037,7043
25385,2,7043,7061
25417,4,7043,7054
25915,3,7047,7091
25973,4,7054,7097
26037,2,7061,7111
26064,0,7063,7111
26304,1,7063,7096
26461,3,7091,7125
26629,1,7096,7111
26643,4,7097,7125
26650,0,7111,7126
26942,1,7111,7132
27024,2,7111,7124
27028,2,7124,7168
27035,3,7125,7173
27092,4,7125,7154
27226,0,7126,7161
27257,1,7132,7166
27333,4,7154,7163
27338,0,7161,7209
27750,4,7163,7201
27905,1,7166,7206
27989,2,7168,7210
28026,3,7173,7220
28072,4,7201,7232
28103,1,7206,7234
28214,0,7209,7222
28286,2,7210,7240
28336,3,7220,7244
28381,0,7222,7227
28608,0,7227,7245
28611,4,7232,7243
28670,1,7234,7280
28725,2,7240,7251
28830,4,7243,7283
28834,3,7244,7250
